mS#id	mS#node	C#orbit-0	C#orbit-1	C#orbit-2	C#orbit-3	C#orbit-4	C#orbit-5	C#orbit-6	C#orbit-7	C#orbit-8	C#orbit-9	C#orbit-10	C#orbit-11	C#orbit-12	C#orbit-13	C#orbit-14	C#orbit-15	C#orbit-16	C#orbit-17	C#orbit-18	C#orbit-19	C#orbit-20	C#orbit-21	C#orbit-22	C#orbit-23	C#orbit-24	C#orbit-25	C#orbit-26	C#orbit-27	C#orbit-28	C#orbit-29	C#orbit-30	C#orbit-31	C#orbit-32	C#orbit-33	C#orbit-34	C#orbit-35	C#orbit-36	C#orbit-37	C#orbit-38	C#orbit-39	C#orbit-40	C#orbit-41	C#orbit-42	C#orbit-43	C#orbit-44	C#orbit-45	C#orbit-46	C#orbit-47	C#orbit-48	C#orbit-49	C#orbit-50	C#orbit-51	C#orbit-52	C#orbit-53	C#orbit-54	C#orbit-55	C#orbit-56	C#orbit-57	C#orbit-58	C#orbit-59	C#orbit-60	C#orbit-61	C#orbit-62	C#orbit-63	C#orbit-64	C#orbit-65	C#orbit-66	C#orbit-67	C#orbit-68	C#orbit-69	C#orbit-70	C#orbit-71	C#orbit-72	cD#class
711	Brigitta Monica Caneman	14	15	48	43	43	120	18	0	0	33	75	288	0	0	76	147	344	0	130	125	144	0	0	0	182	54	600	70	264	215	420	56	90	0	0	0	0	0	0	14	0	0	0	165	420	5	0	0	0	0	0	0	0	0	0	0	34	150	496	0	0	0	0	0	0	0	0	0	0	0	0	0	85	2
712	Christian Ringnes	8	6	0	28	15	0	0	0	0	15	42	0	0	0	56	43	0	0	18	0	0	0	0	0	75	0	0	33	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	20	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	1
713	Eva Merete Søfelde Berneke	8	6	0	28	15	0	0	0	0	15	42	0	0	0	56	43	0	0	18	0	0	0	0	0	75	0	0	33	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	20	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	2
714	Karl Christian Agerup	8	6	0	28	15	0	0	0	0	15	42	0	0	0	56	43	0	0	18	0	0	0	0	0	75	0	0	33	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	20	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	1
715	Lena Marianne Falk	8	6	0	28	15	0	0	0	0	15	42	0	0	0	56	43	0	0	18	0	0	0	0	0	75	0	0	33	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	20	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	2
716	Marie Elisabeth Ehrling	8	6	0	28	15	0	0	0	0	15	42	0	0	0	56	43	0	0	18	0	0	0	0	0	75	0	0	33	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	20	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	2
717	Morten Georg Jørgensen Lia	8	6	0	28	15	0	0	0	0	15	42	0	0	0	56	43	0	0	18	0	0	0	0	0	75	0	0	33	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	20	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	1
718	Ole Jacob Sunde	8	6	0	28	15	0	0	0	0	15	42	0	0	0	56	43	0	0	18	0	0	0	0	0	75	0	0	33	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	20	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	1
719	Bernt Reitan	11	36	28	27	42	171	298	0	0	69	189	126	0	0	39	164	180	243	31	815	1192	0	1749	0	185	20	837	75	324	240	351	1085	1788	0	0	0	0	0	0	33	0	0	0	366	126	0	0	0	0	0	0	0	0	0	0	0	72	432	168	0	0	0	0	0	0	0	0	0	0	0	0	0	36	1
720	Bjørn Margido Wiggen	7	31	0	21	47	0	298	0	0	59	186	0	0	0	35	144	0	0	31	815	0	0	1749	0	200	108	0	85	0	282	0	1085	1788	0	0	0	0	0	0	33	0	0	0	354	0	0	0	0	0	0	0	0	0	0	0	0	62	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	1
721	Helene Margareta Vibbleus Bergquist	7	31	0	21	47	0	298	0	0	59	186	0	0	0	35	144	0	0	31	815	0	0	1749	0	200	108	0	85	0	282	0	1085	1788	0	0	0	0	0	0	33	0	0	0	354	0	0	0	0	0	0	0	0	0	0	0	0	62	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	2
722	Hilde Merete Aasheim	4	16	0	6	31	0	0	0	0	37	48	0	0	0	4	62	0	0	298	0	0	0	0	0	174	83	0	59	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	49	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
723	Hilde Myrberg	7	31	0	21	47	0	298	0	0	59	186	0	0	0	35	144	0	0	31	815	0	0	1749	0	200	108	0	85	0	282	0	1085	1788	0	0	0	0	0	0	33	0	0	0	354	0	0	0	0	0	0	0	0	0	0	0	0	62	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	2
724	Leiv Lea Nergaard	4	16	0	6	31	0	0	0	0	37	48	0	0	0	4	62	0	0	298	0	0	0	0	0	174	83	0	59	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	49	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
725	Mimi Kristine Berdal	34	42	487	74	149	1189	31	3835	0	75	197	2023	0	33	93	413	4024	689	458	355	825	13831	0	18154	463	60	5197	313	2141	881	2587	93	198	22737	5	0	0	0	0	0	0	237	795	334	2041	19	0	0	15	0	0	0	1	0	0	0	74	309	2457	0	0	0	0	0	0	0	0	114	0	0	0	0	78	2
726	Odd Christopher Hansen	7	31	0	21	47	0	298	0	0	59	186	0	0	0	35	144	0	0	31	815	0	0	1749	0	200	108	0	85	0	282	0	1085	1788	0	0	0	0	0	0	33	0	0	0	354	0	0	0	0	0	0	0	0	0	0	0	0	62	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	1
727	Svein Tore Holsether	7	31	0	21	47	0	298	0	0	59	186	0	0	0	35	144	0	0	31	815	0	0	1749	0	200	108	0	85	0	282	0	1085	1788	0	0	0	0	0	0	33	0	0	0	354	0	0	0	0	0	0	0	0	0	0	0	0	62	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	1
728	Tore Schiøtz	7	31	0	21	47	0	298	0	0	59	186	0	0	0	35	144	0	0	31	815	0	0	1749	0	200	108	0	85	0	282	0	1085	1788	0	0	0	0	0	0	33	0	0	0	354	0	0	0	0	0	0	0	0	0	0	0	0	62	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	1
729	Bernt Stilluf Karlsen	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
730	Linni Tiller	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
731	Pål Torleif Raaum	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
732	Bernt Theodor Walther	4	29	0	6	46	0	124	0	0	46	85	0	1	0	4	152	0	0	88	392	0	0	400	0	152	213	0	81	0	117	0	390	358	0	0	0	0	0	0	4	14	0	0	131	0	2	6	0	0	0	0	0	1	0	0	0	36	83	0	7	0	0	0	0	0	0	2	0	0	0	0	0	1	1
733	John Afseth	6	27	8	7	46	54	124	0	0	45	79	16	1	0	4	152	92	0	88	392	248	0	400	0	152	159	158	81	90	117	27	390	358	0	0	0	0	0	0	4	14	0	0	128	6	2	6	2	0	0	0	0	1	0	0	0	36	77	8	7	0	0	0	0	0	0	2	0	0	0	0	0	1	1
734	Theresa Comiskey Olsen	8	25	16	12	46	100	124	0	0	40	73	48	1	0	8	152	184	0	88	392	496	0	400	0	152	113	292	81	160	117	150	390	358	0	0	0	0	0	0	4	14	0	0	113	36	2	6	4	0	0	0	0	1	0	0	0	32	71	32	7	0	0	0	0	0	0	2	0	0	0	0	0	2	2
735	Bertel Otto Steen	9	32	18	18	47	153	66	0	0	65	103	63	0	0	21	118	258	247	71	292	396	0	164	0	153	118	423	81	276	118	324	117	132	0	0	0	0	0	0	0	0	0	0	244	45	1	0	0	0	0	0	0	0	0	0	0	91	149	66	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1
736	Frode Sigurd Berg	3	25	0	3	52	0	66	0	0	42	50	0	0	0	1	75	0	0	71	292	0	0	164	0	162	192	0	107	0	104	0	117	132	0	0	0	0	0	0	0	0	0	0	84	0	1	0	0	0	0	0	0	0	0	0	0	45	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
737	Gudmund Joar Bratrud	6	16	0	15	27	0	0	0	0	41	80	0	0	0	20	90	0	0	66	0	0	0	0	0	94	79	0	39	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	67	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1
738	Jacob Andreas Møller	6	16	0	15	27	0	0	0	0	41	80	0	0	0	20	90	0	0	66	0	0	0	0	0	94	79	0	39	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	67	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1
739	Live Bertha Haukvik Aker	14	16	48	43	70	112	0	0	0	25	96	288	0	0	76	162	458	64	329	0	0	0	0	0	191	31	656	144	176	452	344	0	0	0	0	0	0	0	0	0	0	0	0	149	420	0	0	0	0	0	0	0	0	0	0	0	19	248	496	0	0	0	0	0	0	0	0	0	0	0	0	0	85	2
740	Mari Line Myren	6	16	0	15	27	0	0	0	0	41	80	0	0	0	20	90	0	0	66	0	0	0	0	0	94	79	0	39	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	67	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	2
741	Marit Røed Ødegaard	9	30	18	18	52	147	66	0	0	48	91	63	1	0	21	82	279	209	87	292	396	0	164	0	133	108	387	101	225	134	318	117	132	0	0	0	0	0	0	0	0	0	0	156	45	0	0	3	0	0	0	0	0	0	0	0	49	121	66	3	0	0	0	0	0	0	4	0	0	0	0	0	15	2
742	Sissel Grefsrud	11	11	30	25	27	55	0	0	0	31	55	135	0	0	30	90	135	0	66	0	0	0	0	0	94	24	275	39	155	135	110	0	0	0	0	0	0	0	0	0	0	0	0	155	150	0	0	0	0	0	0	0	0	0	0	0	57	110	160	0	0	0	0	0	0	0	0	0	0	0	0	0	20	2
743	Sverre Stavseth	6	16	0	15	27	0	0	0	0	41	80	0	0	0	20	90	0	0	66	0	0	0	0	0	94	79	0	39	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	67	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1
744	Bettina Banoun	5	10	0	10	32	0	0	0	0	21	40	0	0	0	10	69	0	0	73	0	0	0	0	0	102	24	0	62	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	6	0	0	0	0	0	0	0	0	0	0	24	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2
745	Diderik Børsting Schnitler	9	29	20	16	62	139	73	0	0	55	81	70	6	0	14	135	301	138	142	362	365	0	100	0	272	120	381	104	260	177	266	290	211	0	0	0	0	0	0	25	8	0	0	174	60	21	9	30	0	0	0	0	0	0	0	0	64	87	60	0	0	0	0	0	0	3	6	0	0	0	2	0	6	1
746	Helen Juell	5	10	0	10	32	0	0	0	0	21	40	0	0	0	10	69	0	0	73	0	0	0	0	0	102	24	0	62	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	6	0	0	0	0	0	0	0	0	0	0	24	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2
747	Morten Wilhelm Wilhelmsen	5	10	0	10	32	0	0	0	0	21	40	0	0	0	10	69	0	0	73	0	0	0	0	0	102	24	0	62	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	6	0	0	0	0	0	0	0	0	0	0	24	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1
748	Odd Rune Austgulen	5	10	0	10	32	0	0	0	0	21	40	0	0	0	10	69	0	0	73	0	0	0	0	0	102	24	0	62	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	6	0	0	0	0	0	0	0	0	0	0	24	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1
749	Bijan Mossavar Rahmani	4	16	0	6	25	0	16	0	0	24	48	0	0	0	4	107	0	0	16	32	0	0	0	0	75	80	0	44	0	75	0	48	48	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	16	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
750	Gunnar Hirsti	8	21	16	12	42	84	16	0	0	34	63	48	0	0	8	190	168	108	49	32	64	0	0	0	152	52	252	77	136	126	126	48	48	0	0	0	0	0	0	0	0	0	0	102	36	0	0	0	0	0	0	0	0	0	0	0	26	63	32	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
751	Shelley Margaret Watson	4	16	0	6	25	0	16	0	0	24	48	0	0	0	4	107	0	0	16	32	0	0	0	0	75	80	0	44	0	75	0	48	48	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	16	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
752	Bill Schjelderup	4	24	0	6	49	0	195	0	0	58	70	0	1	0	4	131	0	0	85	877	0	0	757	0	201	0	0	109	0	147	0	912	563	0	0	0	0	0	0	0	22	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	102	68	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1
753	Gaute Simen Gravir	5	22	3	7	49	0	173	0	0	58	88	3	0	3	4	131	0	0	85	828	0	0	584	0	201	0	0	109	0	196	0	854	692	0	0	0	0	0	0	0	0	66	0	232	0	0	0	0	0	0	0	0	0	0	0	0	102	66	1	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1
754	Janicke Førde	4	24	0	6	49	0	195	0	0	58	70	0	1	0	4	131	0	0	85	877	0	0	757	0	201	0	0	109	0	147	0	912	563	0	0	0	0	0	0	0	22	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	102	68	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	2
755	Jostein Refsnes	4	24	0	6	49	0	195	0	0	58	70	0	1	0	4	131	0	0	85	877	0	0	757	0	201	0	0	109	0	147	0	912	563	0	0	0	0	0	0	0	22	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	102	68	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1
756	Birger Magnus	12	26	36	30	116	156	18	0	0	64	130	180	0	0	40	228	696	153	620	125	108	0	0	0	402	90	780	229	384	580	390	56	90	0	0	0	0	0	0	14	0	0	0	320	225	22	0	0	0	0	0	0	0	0	0	0	91	260	240	0	0	0	0	0	0	0	0	0	0	0	0	0	30	1
757	Birgitte Nielsen	6	23	0	15	43	0	18	0	0	61	115	0	0	0	20	147	0	0	130	125	0	0	0	0	182	174	0	70	0	215	0	56	90	0	0	0	0	0	0	14	0	0	0	305	0	5	0	0	0	0	0	0	0	0	0	0	90	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	2
758	Christina Susanna Marianne Jonsson	6	15	0	15	99	0	0	0	0	33	75	0	0	0	20	197	0	0	508	0	0	0	0	0	350	72	0	223	0	495	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	17	0	0	0	0	0	0	0	0	0	0	41	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	2
759	Hans Kristian Rød	9	49	18	18	97	258	394	0	0	116	134	63	0	0	21	298	388	440	145	727	2364	0	2653	0	474	222	624	192	606	380	591	1717	788	0	4	0	0	0	0	33	0	0	0	322	45	17	0	0	0	0	0	0	0	0	0	0	152	157	66	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1
760	Heidi Skaaret	6	23	0	15	43	0	18	0	0	61	115	0	0	0	20	147	0	0	130	125	0	0	0	0	182	174	0	70	0	215	0	56	90	0	0	0	0	0	0	14	0	0	0	305	0	5	0	0	0	0	0	0	0	0	0	0	90	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	2
761	John Staunsbjerg Dueholm	6	23	0	15	43	0	18	0	0	61	115	0	0	0	20	147	0	0	130	125	0	0	0	0	182	174	0	70	0	215	0	56	90	0	0	0	0	0	0	14	0	0	0	305	0	5	0	0	0	0	0	0	0	0	0	0	90	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1
762	Jon Arnt Jacobsen	6	23	0	15	43	0	18	0	0	61	115	0	0	0	20	147	0	0	130	125	0	0	0	0	182	174	0	70	0	215	0	56	90	0	0	0	0	0	0	14	0	0	0	305	0	5	0	0	0	0	0	0	0	0	0	0	90	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1
763	Kristin Bjella	6	15	0	15	99	0	0	0	0	33	75	0	0	0	20	197	0	0	508	0	0	0	0	0	350	72	0	223	0	495	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	17	0	0	0	0	0	0	0	0	0	0	41	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	2
764	Odd Håkon Hoelsæter	6	15	0	15	99	0	0	0	0	33	75	0	0	0	20	197	0	0	508	0	0	0	0	0	350	72	0	223	0	495	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	17	0	0	0	0	0	0	0	0	0	0	41	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1
765	Ole Ertvaag	6	15	0	15	99	0	0	0	0	33	75	0	0	0	20	197	0	0	508	0	0	0	0	0	350	72	0	223	0	495	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	17	0	0	0	0	0	0	0	0	0	0	41	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1
766	Birger Nergaard	4	15	0	6	57	0	69	0	0	36	45	0	0	0	4	113	0	0	146	499	0	0	100	0	245	0	0	87	0	171	0	286	207	0	0	0	0	0	0	25	0	0	0	108	0	27	0	0	0	0	0	0	0	0	0	0	44	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
767	Gustave Brun-Lie	4	15	0	6	57	0	69	0	0	36	45	0	0	0	4	113	0	0	146	499	0	0	100	0	245	0	0	87	0	171	0	286	207	0	0	0	0	0	0	25	0	0	0	108	0	27	0	0	0	0	0	0	0	0	0	0	44	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
768	Marianne Aamodt	4	15	0	6	57	0	69	0	0	36	45	0	0	0	4	113	0	0	146	499	0	0	100	0	245	0	0	87	0	171	0	286	207	0	0	0	0	0	0	25	0	0	0	108	0	27	0	0	0	0	0	0	0	0	0	0	44	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
769	Ragnar Horn	4	15	0	6	57	0	69	0	0	36	45	0	0	0	4	113	0	0	146	499	0	0	100	0	245	0	0	87	0	171	0	286	207	0	0	0	0	0	0	25	0	0	0	108	0	27	0	0	0	0	0	0	0	0	0	0	44	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
770	Birgitte Nordvik	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
771	Geir Worum	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
772	Herdis Meldahl	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
773	Lars Christian Christensen	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
774	Marianne Hinna Fjogstad	4	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
775	Birte Noer Borrevik	2	4	0	1	2	0	0	0	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
776	Kjetil Bakken	2	4	0	1	2	0	0	0	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
777	Birte Norheim	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
778	Jan Erik Tveteraas	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
779	Oskar Mykland	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
780	Bjarne Borgersen	4	4	0	6	9	0	0	0	0	6	12	0	0	0	4	38	0	0	0	0	0	0	0	0	27	0	0	16	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
781	Brita Eilertsen	8	9	16	12	38	36	0	0	0	16	27	48	0	0	8	125	152	0	49	0	0	0	0	0	140	20	108	67	64	114	54	0	0	0	0	0	0	0	0	0	0	0	0	48	36	0	0	0	0	0	0	0	0	0	0	0	14	27	32	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
782	Mette Kristin Andersen	4	4	0	6	9	0	0	0	0	6	12	0	0	0	4	38	0	0	0	0	0	0	0	0	27	0	0	16	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
783	Torbjørn Lindrup Bjørklund	4	4	0	6	9	0	0	0	0	6	12	0	0	0	4	38	0	0	0	0	0	0	0	0	27	0	0	16	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
784	Tormod Schartum	4	4	0	6	9	0	0	0	0	6	12	0	0	0	4	38	0	0	0	0	0	0	0	0	27	0	0	16	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
785	Bjarte Fagerås	5	43	0	10	85	0	411	0	0	86	160	0	6	0	10	280	0	0	117	1332	0	0	2323	0	245	184	0	175	0	340	0	1587	1458	0	0	0	0	0	0	9	186	0	0	314	0	19	0	0	0	0	0	0	0	0	0	0	99	222	0	0	0	0	0	0	0	15	18	0	0	0	0	0	5	1
786	John Anthony Howell	5	43	0	10	85	0	411	0	0	86	160	0	6	0	10	280	0	0	117	1332	0	0	2323	0	245	184	0	175	0	340	0	1587	1458	0	0	0	0	0	0	9	186	0	0	314	0	19	0	0	0	0	0	0	0	0	0	0	99	222	0	0	0	0	0	0	0	15	18	0	0	0	0	0	5	1
787	Ole Christen Wiborg	5	43	0	10	85	0	411	0	0	86	160	0	6	0	10	280	0	0	117	1332	0	0	2323	0	245	184	0	175	0	340	0	1587	1458	0	0	0	0	0	0	9	186	0	0	314	0	19	0	0	0	0	0	0	0	0	0	0	99	222	0	0	0	0	0	0	0	15	18	0	0	0	0	0	5	1
788	Ole Nygaard	5	43	0	10	85	0	411	0	0	86	160	0	6	0	10	280	0	0	117	1332	0	0	2323	0	245	184	0	175	0	340	0	1587	1458	0	0	0	0	0	0	9	186	0	0	314	0	19	0	0	0	0	0	0	0	0	0	0	99	222	0	0	0	0	0	0	0	15	18	0	0	0	0	0	5	1
789	Kathleen Ruth Arthur	4	22	0	6	67	0	51	0	0	36	66	0	0	0	4	134	0	0	283	359	0	0	96	0	160	144	0	127	0	201	0	105	153	0	0	1	0	0	0	12	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	31	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
790	Odd Næss	4	22	0	6	67	0	51	0	0	36	66	0	0	0	4	134	0	0	283	359	0	0	96	0	160	144	0	127	0	201	0	105	153	0	0	1	0	0	0	12	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	31	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
791	Bjarte Røyrvik	2	6	0	1	23	0	4	0	0	11	6	0	0	0	0	57	0	0	69	46	0	0	0	0	69	0	0	49	0	23	0	4	4	0	0	0	0	0	0	8	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
792	Børre Loe Nordheim-Larsen	8	23	16	12	57	92	69	8	0	49	69	32	0	8	8	111	228	60	142	356	276	92	100	0	256	75	184	109	196	171	46	286	207	12	0	0	0	0	0	25	0	0	16	147	12	21	0	0	92	0	0	0	0	0	0	0	55	69	16	0	0	0	0	0	0	0	0	8	0	0	0	4	2	1
