mS#id	mS#node	C#orbit-0	C#orbit-1	C#orbit-2	C#orbit-3	C#orbit-4	C#orbit-5	C#orbit-6	C#orbit-7	C#orbit-8	C#orbit-9	C#orbit-10	C#orbit-11	C#orbit-12	C#orbit-13	C#orbit-14	cD#class
634	Gregor Srdić	3	22	0	3	135	0	154	0	0	77	44	0	0	0	1	5
635	Ines Čeh	7	99	8	13	567	160	682	0	8	209	290	16	64	8	11	3
636	Mirjam Bonačić	2	28	0	1	284	0	106	0	0	92	16	0	6	0	0	0
637	Matjaž Juršič	6	71	7	8	664	104	448	4	4	143	169	3	37	10	3	7
638	Eva Zupančič	2	6	0	1	44	0	14	0	0	1	6	0	0	0	0	5
639	Borut Sluban	2	33	0	1	267	0	316	0	0	96	25	0	4	0	0	7
640	Aneta Trajanov	4	65	3	3	453	72	518	1	4	115	77	0	19	3	0	7
641	Elena Ikonomovska	1	28	0	0	193	0	305	0	0	73	0	0	0	0	0	7
642	Jana Krivec	8	92	14	14	568	300	1061	0	3	170	278	39	30	6	11	7
643	Aleš Tavčar	1	41	0	0	244	0	732	0	0	88	0	0	0	0	0	0
644	Aleksandra Rashkovska	2	16	0	1	107	0	76	0	0	16	16	0	0	0	0	0
645	Jernej Huber	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
646	Jaka Bobnar	2	6	0	1	6	0	0	0	0	6	0	0	3	0	0	0
647	Anže Žagar	1	4	0	0	4	0	0	0	0	6	0	0	0	0	0	0
648	Minja Zorc	1	7	0	0	146	0	13	0	0	8	0	0	0	0	0	5
649	Andrej Panjan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
650	Sašo Pečnik	2	39	0	1	91	0	347	0	0	56	27	0	6	0	0	0
651	Matej Babič	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
652	Damjan Kužnar	3	50	2	1	363	54	494	0	2	123	26	1	8	0	0	7
653	Bojan Klemenc	9	40	7	29	335	156	189	0	0	46	126	21	19	7	56	5
654	Ivica Slavkov	4	48	2	4	343	22	415	0	1	76	84	1	18	2	1	7
655	Miha Mlakar	1	22	0	0	196	0	195	0	0	36	0	0	0	0	0	7
656	Matej Hertiš	3	22	0	3	135	0	154	0	0	77	44	0	0	0	1	5
657	Vida Groznik	5	47	0	10	358	0	399	0	0	107	166	0	11	0	10	7
658	Neli Blagus	8	22	0	28	252	0	27	0	0	22	114	0	20	0	56	5
659	Jan Božnik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
660	Simon Gangl	1	14	0	0	58	0	64	0	0	27	0	0	0	0	0	3
661	Davor Sluga	1	3	0	0	21	0	0	0	0	3	0	0	0	0	0	7
662	Božidara Cvetković	4	54	0	6	353	0	666	0	0	76	128	0	17	0	4	7
663	Aleš Zemljak	1	6	0	0	63	0	5	0	0	10	0	0	0	0	0	1
664	Rok Tavčar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
665	Nika Oman	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
666	Gregor Jošt	1	9	0	0	100	0	15	0	0	21	0	0	0	0	0	3
667	Tomaž Kos	3	31	0	3	211	0	235	0	0	80	52	0	5	0	1	3
668	Slavko Žitnik	8	22	0	28	252	0	27	0	0	22	114	0	20	0	56	5
669	Anže Vavpetič	3	33	0	3	297	0	290	0	0	92	54	0	6	0	1	7
670	Nejc Trdin	1	30	0	0	221	0	337	0	0	98	0	0	0	0	0	0
671	Andrej Dobrovoljc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
672	Inna Novalija	1	23	0	0	161	0	211	0	0	42	0	0	0	0	0	7
673	Vedrana Vidulin	3	68	1	2	441	25	876	0	2	103	75	0	16	1	0	7
674	Jernej Ule	3	30	0	3	251	0	200	0	0	52	42	0	9	0	1	7
675	Nataša Pržulj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
676	Grega Milčinski	5	3	3	7	0	3	0	0	0	0	7	3	1	3	4	0
677	Sašo Moškon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
678	Metka Bakan Toplak	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
679	Alenka Ribič	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
680	Franc Brcar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
