mS#id	mS#node	C#n2v-0	C#n2v-1	C#n2v-2	C#n2v-3	C#n2v-4	C#n2v-5	C#n2v-6	C#n2v-7	C#n2v-8	C#n2v-9	C#n2v-10	C#n2v-11	C#n2v-12	C#n2v-13	C#n2v-14	C#n2v-15	C#n2v-16	C#n2v-17	C#n2v-18	C#n2v-19	C#n2v-20	C#n2v-21	C#n2v-22	C#n2v-23	C#n2v-24	C#n2v-25	C#n2v-26	C#n2v-27	C#n2v-28	C#n2v-29	C#n2v-30	C#n2v-31	cD#class
572	Bjørn Havnes	-0.22264652	-0.04843114	-0.4352602	0.78633535	-0.004945532	-0.85814214	0.051782027	0.52803206	-0.8401732	1.0950232	-1.2180755	-0.02377368	-0.4549911	0.44002807	0.44558543	-0.62042785	-2.0268161	1.3691112	-1.9266394	0.8654272	1.2193449	0.9964373	-1.325676	-0.7306306	-0.037136927	-0.73377585	-0.975425	-0.28696388	0.15732393	-0.023636492	0.5501812	0.5451825	1
573	Janne Grethe Strand Aasnæs	-0.3134424	-0.041377142	-0.42796803	0.8075514	-0.008999824	-0.82703346	0.008465667	0.5709365	-0.7639006	0.9897726	-1.2659768	-0.09057014	-0.4353674	0.3077234	0.52426416	-0.47727063	-1.9494087	1.3055831	-2.0445933	0.82907426	1.222578	0.94614494	-1.3111861	-0.78191835	-0.13293546	-0.5745822	-1.0098164	-0.30819473	0.10097927	0.06863998	0.511966	0.5244842	2
574	Per Norvald Sperre	-0.13987339	-0.027681645	-0.46085724	0.79731345	-0.07716692	-0.939961	-0.05515232	0.61284405	-0.8086351	1.015404	-1.2260224	-0.09535701	-0.4599372	0.53119165	0.46023825	-0.5905056	-2.027018	1.3727185	-1.8810871	0.79600024	1.3371396	0.98943955	-1.2331648	-0.6533332	-0.10626343	-0.67661536	-1.0172346	-0.16756861	0.18371369	0.0048793484	0.39390278	0.59747297	1
575	Sverre Andreas Farstad	-0.2184048	-0.054183785	-0.35478052	0.803116	0.010808681	-0.9166897	-0.010836885	0.59266496	-0.7149668	0.9791967	-1.2668856	-0.059296396	-0.46720612	0.4625311	0.44577578	-0.57961094	-2.007572	1.3422666	-1.8762349	0.7723108	1.2974511	1.0019872	-1.3189151	-0.70638967	-0.07140243	-0.63439995	-1.0079823	-0.21287169	0.2045966	-0.0020174438	0.51267534	0.580647	1
576	Astrid Rebekka Norheim	0.023042873	-0.2723387	-0.11181493	1.5098864	-0.734488	-2.2149003	0.25897446	-0.72964406	-0.3130711	0.120305985	-0.79288036	-0.13382336	-0.95484287	-1.1172193	0.0041214274	-1.2149428	-0.47547022	-0.56324154	-0.89940363	0.29566106	-0.39774105	0.6674569	0.25571856	-0.11568926	0.1900424	-0.1016844	-1.7736485	-0.084629044	0.3512072	-0.31726536	-1.3328058	1.3247986	2
577	Catherine Birgit Hauge	-0.03533767	-0.21159285	-0.10116066	1.6366278	-0.67440885	-2.2998784	0.14269932	-0.77659374	-0.38014787	0.1598382	-0.8004668	-0.044619944	-0.83628213	-1.1433644	0.100007884	-1.2967371	-0.5488019	-0.48074377	-0.8092565	0.24992901	-0.38302487	0.61385375	0.1574398	-0.123577796	0.17145935	-0.019344946	-1.9743627	-0.012942623	0.36896864	-0.41676304	-1.3222023	1.2658565	2
578	Dag Elgar Sønsterud	0.030945633	-0.2947256	-0.22294462	1.4586669	-0.8250788	-2.183949	0.34351793	-0.7935517	-0.38146836	0.08625724	-0.75660026	-0.11063693	-0.9135953	-1.0998229	-0.07148208	-1.2043321	-0.61104083	-0.41373625	-0.8784894	0.22931202	-0.4360394	0.72201574	0.19100885	0.0024872837	0.14789575	-0.10718805	-1.7642088	-0.024594065	0.30192173	-0.3193392	-1.3407973	1.2911316	1
579	Kjersti Espeset Lie	-0.0012634776	-0.26437888	-0.15909638	1.4472339	-0.6675851	-2.2569058	0.27792415	-0.6663591	-0.4557106	0.0684996	-0.77433	-0.12513976	-0.94689715	-1.0597035	-0.111612536	-1.2079576	-0.55398357	-0.27372187	-0.84563947	0.2772258	-0.46466637	0.68717927	0.23140173	-0.10929135	0.16855393	-0.108396284	-1.9195739	-0.027703803	0.2984895	-0.3971751	-1.3867987	1.2879581	2
580	Rolf Fritjov Aarsheim	-0.0071462053	-0.2951101	-0.20752336	1.4903616	-0.7087643	-2.2748258	0.21211459	-0.6727116	-0.35483134	0.17022137	-0.85858935	-0.082207	-0.9095872	-1.0467612	-0.022731358	-1.1290565	-0.5602235	-0.3549083	-0.78685653	0.24872848	-0.49288744	0.73692936	0.17007913	-0.013856754	0.08300608	-0.14861867	-1.8569429	-0.045252055	0.35466573	-0.25616455	-1.3888267	1.3098866	1
581	Stian Helgøy	-0.0481916	-0.3156289	-0.14759636	1.5614657	-0.7525729	-2.2511504	0.19538157	-0.7082609	-0.3267306	0.20105898	-0.80893284	-0.19354361	-0.92104715	-1.0484009	0.06651289	-1.2298274	-0.50388014	-0.46445915	-0.83170885	0.2873859	-0.483435	0.6909299	0.28923532	-0.10669513	0.091572225	-0.04868119	-1.8613781	0.080932595	0.29249457	-0.34186673	-1.3080842	1.1733911	1
582	Tor Dahle	0.037794873	-0.3065501	-0.25750723	1.0260557	-0.73952574	-2.0931945	0.32712623	-0.58523595	-0.55492014	-0.42628834	-0.8723487	-0.23984435	-0.95076716	-0.5475034	0.03868906	-0.5285636	-0.27280167	-0.37660518	-0.50929284	0.45242965	-0.47616717	0.50517625	0.20062777	-0.681451	0.021909513	-0.31097677	-1.7480605	-0.0718	0.027175065	-0.41021004	-1.3090825	0.8622861	1
583	Atle Sveinung Eide	-1.0400187	-0.7709084	-0.0017454537	0.7039421	-0.20204933	-1.2906892	-0.37136027	0.28148785	-0.9439722	0.14801833	0.17056148	0.24843094	-0.38198572	-1.1814913	0.8088321	-0.3799655	-1.8398687	0.5192198	0.05957665	0.48238757	0.31327978	0.26658818	0.65259224	0.77721494	0.42156333	-0.9328109	-0.64466023	-0.41968352	-0.17785135	-1.3608264	0.44841462	0.45152158	1
584	Frank Ove Reite	-1.417053	-0.8882616	-0.13523217	0.5968631	0.4234865	-0.99444324	-0.86400276	0.29668337	-0.74651223	0.032244317	0.13666421	0.31210566	-0.19322616	-1.2228389	0.55619967	-0.49555826	-1.5746101	0.5886189	-0.30404937	0.68600273	0.3167947	0.057379384	0.41917583	0.5221704	0.4481845	-0.74622154	-0.6264434	-0.41699398	-0.26038483	-0.94720113	0.34698874	0.62782013	1
585	Audhild Bang Rande	0.2038356	-1.7482332	0.23808265	0.8948722	0.7199322	-1.062825	0.87379235	-0.42571375	-0.79867965	1.1185963	-0.015926631	-0.009713628	-0.9403836	-0.08666336	-0.50834423	0.37279525	-0.9592192	-0.9609567	-1.677016	0.13629694	1.147536	0.4910891	0.87972325	-0.2520319	-0.5917963	1.126761	-1.5007558	-0.8735805	0.38227373	-1.1231627	-0.38646197	-0.055029288	2
586	Brynjar Kroknes	0.22538012	-1.7273494	0.24908197	0.919591	0.7050462	-1.0288767	0.8430527	-0.43181238	-0.7762467	1.077707	-0.022013491	-0.00033550276	-0.8678794	-0.04318237	-0.49676466	0.34640884	-0.9401266	-0.98954237	-1.6433821	0.17034087	1.155604	0.44332445	0.8518402	-0.24987663	-0.58492374	1.1164252	-1.5043323	-0.8953751	0.4277773	-1.1593677	-0.39284328	-0.07133431	1
587	Ingolf Arne Marifjæren	0.18124016	-1.7153074	0.23150976	0.9455878	0.67725533	-1.0528221	0.88787585	-0.4398953	-0.80380756	1.0663332	-0.03947411	0.017873479	-0.92054456	-0.064965494	-0.49545282	0.31642523	-1.0119534	-0.9110444	-1.6696173	0.1254501	1.2067698	0.47760192	0.87790775	-0.24079354	-0.5902868	1.1016021	-1.5001898	-0.89465207	0.35321411	-1.1151774	-0.42888215	-0.053870555	1
588	Kjell Inge Skaldebø	0.7094469	-1.6596026	-0.031146144	0.61729723	0.8316834	-1.238203	0.7239019	-0.19790795	-0.5917267	1.0151701	-0.14863488	0.3969578	-0.4821977	0.10056229	-0.386895	0.28210917	-1.0061673	-0.718119	-1.8228669	0.17642476	1.0323192	0.68830657	0.62982893	-0.33219674	-0.45085627	0.8865086	-1.5477036	-0.89830214	0.5860809	-1.2228614	-0.48450795	-0.015383209	1
589	Lise Andrea Dahl Karlsen	0.614699	-1.6815397	-0.006669757	0.6473968	0.7070264	-1.2682375	0.78057617	-0.24985829	-0.6437031	1.0381767	-0.17377904	0.41714218	-0.47723314	0.09520183	-0.44769695	0.31601807	-1.0107328	-0.6885236	-1.7799093	0.16933894	1.1051567	0.6411268	0.65868706	-0.29295388	-0.422782	0.8428889	-1.5546377	-0.84545714	0.6144529	-1.275637	-0.46070647	0.039665576	2
590	Robert Arnfinn Tønne	0.19727445	-1.76976	0.22934046	0.9543237	0.6887123	-1.0430374	0.8989078	-0.4370688	-0.8257926	1.1083232	-0.06192985	-0.022091633	-0.95458776	-0.09911645	-0.5247819	0.2890465	-0.93699855	-0.9795953	-1.6617532	0.13985252	1.1918417	0.46404374	0.89559805	-0.19339478	-0.6585553	1.1139939	-1.5419158	-0.8957046	0.3824993	-1.1026466	-0.4088094	-0.037026063	1
591	Torstein Moe	0.18164732	-1.7016116	0.20683396	0.9532573	0.63529986	-1.0560255	0.87184316	-0.44907975	-0.804862	1.1280358	-0.009164343	0.0023350015	-0.90057564	-0.075800814	-0.51207554	0.32350352	-1.0168175	-1.0139241	-1.6364253	0.11789774	1.1542336	0.48815158	0.89636713	-0.19478285	-0.63942325	1.1124821	-1.4631282	-0.8896195	0.38859075	-1.1434798	-0.38976464	-0.038738914	1
592	Wenche Stuvland Knygh	0.22180507	-1.749444	0.24732955	0.90746355	0.7497709	-1.0618156	0.8604532	-0.44115135	-0.7905034	1.0809587	0.020382036	-0.024367496	-0.9165816	-0.028535014	-0.47462985	0.28594315	-0.9570273	-0.98866	-1.6401881	0.18127854	1.1519281	0.48488888	0.86592025	-0.24273941	-0.57702863	1.1215063	-1.4940121	-0.8451656	0.35944766	-1.1279074	-0.41334364	-0.07365319	2
593	Axel Dammann	-1.1799402	-0.47624105	1.495665	-0.30530983	1.341354	-0.9887559	0.41175404	-0.29110917	-1.3123385	1.5986723	-1.2174474	-0.60782105	-1.301813	0.30388936	0.025904689	0.44493815	-0.82068986	-0.044921417	-0.813462	1.8279564	0.4373989	1.2267702	-0.60753906	-0.41462332	-0.7843133	-0.9791059	-1.2638156	0.49148253	-0.8057311	0.16841269	-0.16741261	0.43324855	1
594	Elisabeth Magnus	-1.1669385	-0.5088325	1.4186456	-0.3199147	1.3135635	-0.9537487	0.3500321	-0.3208506	-1.3585367	1.6296165	-1.2399244	-0.5450867	-1.3200027	0.32312626	0.03725569	0.41748863	-0.81086034	-0.018900126	-0.77558386	1.7619163	0.41731215	1.2452105	-0.62838906	-0.38006935	-0.72271866	-0.99058264	-1.2258621	0.5205046	-0.82081825	0.09895937	-0.13903533	0.37313783	2
595	Harald Hjort	-1.1823734	-0.4241627	1.4264634	-0.35423237	1.2904705	-0.95865434	0.4447829	-0.3041003	-1.3628241	1.6034042	-1.2066023	-0.6067788	-1.3114591	0.27693838	0.0118683865	0.4334143	-0.79804945	-0.04088455	-0.7965804	1.801413	0.44627202	1.1925721	-0.610795	-0.40739635	-0.75592536	-1.0108286	-1.2669337	0.5178521	-0.78313094	0.061540354	-0.16361979	0.4211816	1
596	Harald Sperlin Thorstensen	-1.1615542	-0.48066586	1.4273525	-0.3204215	1.3023808	-0.930228	0.34938118	-0.31491092	-1.3549699	1.6240299	-1.2309777	-0.5565268	-1.300001	0.32030183	0.057937235	0.439881	-0.79158217	-0.07414333	-0.7854319	1.7658023	0.46536663	1.2355957	-0.61188066	-0.38911444	-0.7525721	-0.9789306	-1.2343024	0.47788346	-0.81095994	0.07919839	-0.14025177	0.3938188	1
597	Leif Sven Helmich Pedersen	-1.1517094	-0.46191174	1.4252194	-0.34763524	1.2859191	-0.9423195	0.44100598	-0.38210598	-1.3866566	1.6013815	-1.2080344	-0.58053905	-1.3011096	0.30610716	0.018465634	0.4215291	-0.81587857	0.08065617	-0.7261257	1.848285	0.36106095	1.2663748	-0.6236514	-0.37140295	-0.7727994	-1.0031818	-1.2535819	0.4937516	-0.8413498	0.083332226	-0.21104379	0.4245376	1
598	Axel Ramm	-0.14081776	0.022397064	0.23572335	1.1150035	-0.085283026	-0.34267437	0.47657874	-1.4460685	-0.093625836	-0.06826858	-1.0268878	-0.15056948	0.064106785	-0.08882351	0.813476	0.71774924	-1.9670851	-0.2290518	-0.534763	0.73009366	2.052349	1.4050108	0.61793226	-1.089477	0.19744515	-1.1756616	-1.0166959	-0.93995774	-0.36258537	0.15738016	-0.3568807	-0.072098136	1
599	Hans Peter Lennarth Hansson	-0.0940348	0.10757413	0.32029012	1.1256139	-0.0486886	-0.32145602	0.42095804	-1.4074835	-0.026486155	-0.09350659	-0.98051125	-0.18183766	-0.031141037	-0.15448122	0.6865276	0.79286474	-1.914725	-0.17226218	-0.61985064	0.7954994	2.0741282	1.401378	0.6033962	-1.0702242	0.20281537	-1.2037348	-1.0572085	-0.8980225	-0.31645238	0.21955296	-0.36776188	-0.012899418	1
600	Inge Ketil Hansen	0.084401466	0.13061467	0.28819937	0.9156179	-0.28297722	-0.08966303	0.35102284	-0.85115486	-0.15844992	-0.2959616	-0.43450102	0.062037125	-0.012441977	-0.6049795	0.34044316	0.5437208	-1.5177212	-0.07053363	-0.79829234	0.4209376	1.9619585	1.2738545	0.6804789	-1.1096478	0.46647444	-1.2432631	-0.97187436	-0.77713746	0.019408416	0.15612292	-0.35270634	-0.090070255	1
601	Jan Håkon Pettersen	-0.12057182	0.069192156	0.30683342	1.1809386	-0.14818081	-0.40510273	0.43627656	-1.4040228	-0.17919992	-0.12545533	-0.9260036	-0.26964808	-0.0131593635	-0.100840345	0.76796067	0.89975065	-1.9263926	-0.15495232	-0.52067006	0.6709326	2.0568483	1.3697588	0.5500742	-1.0813022	0.20865153	-1.1732662	-1.2420115	-1.0184071	-0.31232378	0.21943769	-0.29576185	-0.06302098	1
602	Kjell Martin Grimeland	-0.14174627	0.06548934	0.3109514	1.1791581	-0.035768937	-0.40189296	0.45506567	-1.4124238	-0.16154689	-0.107396424	-0.88216805	-0.21986547	-0.061403725	-0.16465795	0.8181039	0.78943235	-1.8791685	-0.15697989	-0.5571209	0.66176224	2.1039135	1.3763382	0.59607244	-1.093057	0.23472226	-1.2297891	-1.1051866	-0.9973355	-0.33161658	0.1294336	-0.4107553	-0.115504965	1
603	Tom Vidar Rygh	-0.17083131	0.047795366	0.2962174	1.2108861	-0.10106899	-0.39753503	0.4574959	-1.3843461	-0.12855949	-0.07092582	-1.0213687	-0.26342985	0.055935077	-0.077070035	0.832081	0.8174255	-2.01597	-0.13355577	-0.5171163	0.72571135	2.2109835	1.3605759	0.54871976	-1.135463	0.31402394	-1.1993966	-1.2279677	-1.0573584	-0.40160757	0.22581442	-0.2845227	-0.15997238	1
604	Barbara Rose Milian Thoralfsson	-0.18290885	-0.9098184	-0.1286736	0.5960985	0.32862803	0.1062277	-0.2010102	0.18196605	-0.5383738	-0.46096495	0.3958427	-0.68093663	-0.70585406	-1.0351225	-0.29213947	-0.6335855	-1.3371753	0.6615391	-0.5562336	0.003640553	1.2394594	0.44207165	0.10624953	-1.0045531	0.20486255	-1.2450619	-1.0730141	-0.9283142	0.3395493	-1.026368	-0.48355493	-0.7311261	2
605	Burckhard Bergmann	-0.17992336	-0.85530525	-0.033942822	0.6010601	0.4071081	0.18117791	-0.23498479	0.1473935	-0.6110047	-0.47250792	0.3451913	-0.68034244	-0.55052537	-0.79667825	-0.3255113	-0.61228335	-1.3484371	0.665412	-0.5043796	-0.04622052	1.3927366	0.6101473	-0.0056724115	-0.8932937	0.11263733	-1.3300031	-1.2106342	-1.0427835	0.32491887	-0.95998263	-0.41488653	-0.82251024	1
606	Kjersti Kleven	-0.2594888	-0.89751565	-0.30215287	0.535546	0.5420918	0.21470043	-0.16390269	0.24863261	-0.84160036	-0.39990148	0.5844227	-0.48771375	-1.1423521	-0.87546873	-0.16710539	-0.6388535	-1.3288372	0.60089105	-0.5068012	-0.092592485	1.1741899	0.7323758	-0.18675722	-0.85539234	0.26587585	-0.87902707	-1.3559624	-1.2916479	0.12631011	-0.77807915	-0.57092494	-0.6809337	2
607	Olav Volldal	-0.3048386	-0.9287868	-0.029147606	0.73102474	0.27626875	0.3142209	-0.27021188	0.2646765	-0.6556227	-0.5532786	0.38230246	-0.67355907	-0.6089349	-0.84414595	-0.32379165	-0.5402637	-1.381456	0.6485284	-0.6232258	0.08218882	1.1698357	0.66339284	0.0057210866	-1.0550041	-0.010650507	-1.4113387	-1.2667705	-1.0425704	0.22500433	-1.0292258	-0.45421344	-0.80287766	1
608	Sanjiv Ahuja	-0.13478906	-0.86385375	-0.20398256	0.46352485	0.42940387	0.20204777	-0.20758663	0.064597756	-0.56515867	-0.5797752	0.4863907	-0.7590645	-0.6714883	-0.9140197	-0.30927733	-0.5489381	-1.4236168	0.72002745	-0.5947496	0.0131691415	1.349534	0.6461444	-0.039031822	-0.97015846	-0.008224366	-1.2703279	-1.1529096	-1.0157701	0.29122403	-0.9951322	-0.4812567	-0.64972526	1
609	Barbara Singer Lady Judge	-0.992842	-0.8284861	0.6357328	0.8110231	0.63818467	-0.27467307	-1.4928331	-0.3820616	-0.86770433	0.055099823	-0.9218869	-0.7608619	-0.51644766	-0.5745942	0.08390525	-0.6053641	-1.2682592	0.9357584	-0.9827689	0.27122104	0.26608038	-0.023800956	0.6169287	0.106547154	-0.21331508	-1.0444342	-1.1983207	-0.70459855	-0.56505245	-1.195351	-0.010520679	0.28929985	2
610	Bjørn Tore Godal	-0.8405051	-0.7723156	0.72615004	0.75252867	0.54177463	-0.3761591	-1.3677632	-0.2589364	-0.90849465	0.12703946	-0.9930951	-0.96465135	-0.43365383	-0.5965524	0.08245337	-0.44237405	-1.0817281	0.9462495	-1.0553555	0.2525816	0.33461362	-0.079905	0.6319057	0.30131558	-0.008474017	-1.2613654	-1.11004	-0.57613343	-0.38756737	-1.2860255	0.0027320073	0.37677932	1
611	Brit Gunn Ersland	-0.9288695	-0.78676516	0.6982782	0.8112893	0.5884734	-0.23694904	-1.6208094	-0.26563463	-1.0373533	-0.052638568	-0.985769	-0.8388929	-0.45073935	-0.60975665	0.10655096	-0.29856387	-1.167031	0.8692511	-0.99157524	0.29715905	0.22227488	0.108691014	0.62943846	0.24327515	-0.11105657	-1.0580736	-1.143653	-0.69029266	-0.48400888	-1.3520356	-0.058366306	0.28232735	2
612	Geir Nilsen	-0.9534919	-0.8374738	0.7725136	0.7658084	0.7155639	-0.2916761	-1.4704927	-0.2096884	-1.0124608	0.036912657	-0.97388685	-0.8773021	-0.38539362	-0.6348615	0.13296938	-0.35433096	-1.1115241	0.9034638	-0.9920265	0.30518457	0.229544	0.06737634	0.785416	0.17477268	-0.06321005	-1.0305067	-1.1795676	-0.78341573	-0.40737215	-1.3745031	0.08687823	0.5005098	1
613	Grace Montgomery Reksten Skaugen	-0.84532166	-0.826717	0.74411404	0.7144392	0.7360762	-0.326575	-1.5204722	-0.19132434	-0.8609385	-0.03841208	-0.97142524	-0.7841458	-0.524946	-0.70605445	0.07997294	-0.3699267	-1.2657782	0.8267533	-0.96385646	0.1836224	0.31467786	0.07184122	0.7423896	0.2382324	-0.27855232	-1.1074334	-0.97791165	-0.5890957	-0.47480023	-1.4023101	-0.020517437	0.2887744	2
614	Heikki Lehmoinen Oltedal	-0.91433007	-0.76651216	0.69027495	0.78423655	0.61556697	-0.29376706	-1.685533	-0.3283012	-1.0432779	-0.0812573	-0.92573553	-0.8729693	-0.4396368	-0.6683009	0.14845265	-0.44206613	-1.1537594	0.93875474	-0.93024373	0.338953	0.18309884	0.120298356	0.6318041	0.19160101	-0.17839639	-1.0968618	-1.2069067	-0.6799814	-0.5187627	-1.4671957	-0.03180289	0.30071682	1
615	Jakob Stausholm	-0.92154145	-0.76025337	0.88671327	0.7372277	0.72671896	-0.26634467	-1.4926783	-0.30433342	-0.95311844	0.049678057	-0.91722196	-0.86307985	-0.4319009	-0.6749635	0.08027923	-0.41721398	-1.3128372	1.023086	-0.9887572	0.33609703	0.30328092	0.09842596	0.68361527	0.21660839	-0.078778505	-1.1819004	-1.0189474	-0.6546028	-0.51023316	-1.2152029	-0.09653329	0.31755564	1
616	Jorunn Birkeland	-0.8531109	-0.8143531	0.74382865	0.6912607	0.5089967	-0.2857712	-1.5155617	-0.24643126	-0.9065564	-0.06264704	-0.8863202	-0.784555	-0.37127954	-0.6916587	0.1475008	-0.52516747	-1.2162437	0.9679934	-0.9842631	0.30814657	0.116916075	0.006587092	0.65131676	0.14648563	-0.22248083	-1.1292554	-1.0765967	-0.61857486	-0.45810297	-1.306393	-0.103949465	0.40152267	2
617	Lisa Margaret Michelsen	-1.0257534	-0.7626188	0.8533719	0.84878355	0.75360954	-0.25475228	-1.4724245	-0.29401806	-0.9432591	0.11944701	-1.0247028	-0.9103377	-0.40247464	-0.57719857	-0.0676122	-0.424531	-1.1763614	0.83999133	-0.8985991	0.32213002	0.2831668	0.03307298	0.6922494	0.21365184	-0.09963642	-0.98986036	-1.0012021	-0.6341853	-0.5202905	-1.3136886	0.02624599	0.35705328	2
618	Roy Alexander Franklin	-0.8629224	-0.8534796	0.7365501	0.7962058	0.54753613	-0.23492391	-1.5787228	-0.2750721	-0.9921789	-0.037583876	-0.8490555	-0.9167824	-0.4483065	-0.58721745	0.12724741	-0.48124784	-1.2111831	0.88554186	-0.9139467	0.30344766	0.18970992	0.06592265	0.59375286	0.18975814	-0.12052314	-1.1562914	-0.9945834	-0.6826541	-0.4927598	-1.2684373	0.027780075	0.29456058	1
619	Bente Rathe	0.45930713	0.2249308	0.7794118	0.93744075	-0.7628899	-0.1403209	0.49603945	-0.26560968	-0.07458133	-0.28185207	0.015158297	0.30569574	-0.25857845	-0.9482306	-0.030838782	0.40207273	-1.3003907	-0.02296229	-0.60787016	0.081021234	1.7531517	1.4153122	0.6166715	-0.9536232	0.50902104	-1.002672	-1.0399076	-0.48621643	0.35074455	0.26452023	-0.22607133	0.2408342	2
620	Bjørn Anders Fossum	0.4270837	0.39234433	1.1363866	0.9425251	-0.670611	-0.6197191	0.609729	0.13474178	-0.012815847	-0.04684385	0.33140388	0.2616153	-0.47005916	-0.63644475	0.060535382	0.39323935	-0.8604744	-0.06584675	-0.34380442	0.17309257	1.6500082	1.6124681	0.35167482	-1.1523947	0.35805207	-0.71000284	-1.1623408	-0.39239675	0.59578985	0.40619075	-0.28508553	0.53535336	1
621	Sam Carsten Syvertsen	0.39551437	0.48290077	1.2541952	0.8515154	-0.6153289	-0.57540125	0.66618115	0.13233006	-0.02731085	-0.2283894	0.39964497	0.08799876	-0.33580846	-0.63718915	0.018514827	0.46633464	-0.76380974	-0.06404025	-0.5744013	0.38266295	1.767458	1.5801829	0.29971728	-1.1185664	0.39996225	-0.69169056	-1.1108803	-0.6125684	0.45373338	0.41636437	-0.20946865	0.50271076	1
622	Benedicte Elisabeth Bakke Agerup	-0.76670825	-1.6361235	0.024139643	0.71425414	0.15903331	-0.058898054	0.39033523	-0.8298535	0.53238344	0.5019849	-0.92740846	-0.7275219	-0.23006025	-0.56271774	0.11806438	-0.557008	0.29480177	1.0150832	-0.17658195	0.99224555	0.483072	1.6763754	0.4883318	-0.31579483	0.22932698	0.49033388	-0.16163003	-1.2131562	0.015447125	-0.6668303	0.09122696	-0.17320837	2
623	Erik Gunnar Braathen	-0.39587122	-1.4161788	0.0625669	0.9428504	-0.11757269	-0.48737174	0.22933409	-0.7380466	0.400445	-0.12649664	-0.7474971	-1.306032	0.34668952	-0.6981653	0.46996716	-0.41951674	0.13929495	1.0403868	-0.12951283	1.2150333	0.20435366	1.4946527	0.032472327	-0.039781176	0.28957036	0.69069487	-0.3166516	-1.4861387	-0.26927415	-0.18471774	0.12591086	-0.38736337	1
624	Giuditta Cordero-Moss	-0.49567237	-1.4496546	0.18273021	0.9693484	-0.09522232	-0.54311717	0.37931332	-0.7125761	0.5862616	0.19243827	-1.041984	-1.1562507	-0.0415212	-0.4573102	0.40795803	-0.38296628	0.26168248	1.1845509	-0.42517018	1.0355259	0.5223154	1.6691769	-0.0146404235	-0.1380395	0.37538615	0.6112027	-0.3418069	-1.6480092	0.11174473	-0.6624761	0.038522054	-0.36413515	2
625	Jan Frederik Dyvi	-0.8271679	-1.906379	0.039439768	0.5308502	0.4848686	-0.15594225	-0.10283793	-0.9622125	0.23880619	0.48512214	-0.67624813	-0.5261603	-0.5314414	-0.43425453	-0.23047997	-0.5526418	0.33448046	0.64400107	-0.085816756	1.0732318	0.7061693	1.7556896	0.5338705	-0.11910167	0.26907387	0.419819	0.03954338	-1.0675422	0.14278439	-0.6684694	-0.05152377	0.06290462	1
626	Jørgen Gregardsøn Heje	-0.88444346	-1.7745143	0.011955393	0.5829485	0.52354145	-0.08424003	-0.07164442	-1.1693239	0.20554204	0.4838735	-0.6952379	-0.5946265	-0.47501183	-0.577159	-0.10055535	-0.5136285	0.273655	0.67436963	-0.3116931	1.070017	0.71971303	1.7683998	0.6503886	-0.25327492	0.2936071	0.5196968	0.094094686	-1.0704767	0.21033232	-0.670709	-0.10966735	0.26869354	1
627	Jørgen Stang Heffermehl	-0.4478494	-1.4943281	0.20803578	1.045684	-0.08484663	-0.4956323	0.3569948	-0.6449034	0.7234128	0.18738991	-0.99863565	-1.2000303	-0.09476301	-0.48421007	0.45199957	-0.44809482	0.35404232	1.2163773	-0.26807234	1.1050799	0.5530383	1.6772164	0.01358691	-0.2511824	0.31168133	0.5949942	-0.38419756	-1.5606614	0.09093421	-0.81450117	0.14742392	-0.28045171	1
628	Jostein Sørvoll	-0.49800968	-1.46158	0.20534125	1.0178821	-0.017361168	-0.33387852	0.4050834	-0.6065099	0.41725755	0.19619027	-1.0252953	-1.1403533	-0.029533135	-0.5386913	0.42173216	-0.4027536	0.33936188	1.1961569	-0.40454128	1.0828881	0.5244179	1.6264648	0.09183671	-0.26037034	0.39729363	0.7671653	-0.39130515	-1.5995467	-0.0068463865	-0.68808657	0.18619166	-0.33851486	1
629	Rolf Albert Wilhelm Tolle	-0.48061144	-1.4855826	0.20459872	1.0653182	-0.123157814	-0.5041583	0.37619513	-0.70174587	0.5852302	0.290071	-0.96929055	-1.0072376	-0.101161346	-0.5110897	0.33377323	-0.32794225	0.35649148	1.2134793	-0.39417782	1.0954418	0.4778885	1.6755707	0.143048	-0.22471902	0.42041165	0.7469242	-0.4095452	-1.6459434	0.023280755	-0.71024585	0.18326223	-0.3072071	1
630	Tove Raanes	-0.94686526	-1.9388661	0.090690225	0.5432492	0.38271806	-0.20108366	-0.04822685	-1.0876055	0.36486414	0.53887826	-0.6824502	-0.64519125	-0.6143227	-0.35392734	-0.071587205	-0.4834476	0.055657227	0.7217303	-0.22214976	1.2251408	0.6128615	1.7771075	0.65127987	-0.16691159	0.23704228	0.31409672	0.21731538	-1.077827	0.1864965	-0.64487135	-0.05711575	0.19281405	2
631	Benedicte Elisabeth Schilbred Fasmer	0.16124031	0.5902663	0.6244301	0.4835314	0.5551046	-1.5623845	-0.52677953	0.380178	-0.701051	0.4628294	-0.08826707	-1.0635548	-0.6939906	0.048811354	-0.3549502	0.029241176	-1.8999711	1.1321962	-0.40673983	-0.573619	0.79493684	2.0925546	-0.4842535	0.31244797	-0.5492888	-0.16599484	-0.49084026	0.29462314	-0.0063329097	-0.17650242	-0.4173136	1.2502302	2
