mS#id	mS#node	C#orbit-0	C#orbit-1	C#orbit-2	C#orbit-3	C#orbit-4	C#orbit-5	C#orbit-6	C#orbit-7	C#orbit-8	C#orbit-9	C#orbit-10	C#orbit-11	C#orbit-12	C#orbit-13	C#orbit-14	C#orbit-15	C#orbit-16	C#orbit-17	C#orbit-18	C#orbit-19	C#orbit-20	C#orbit-21	C#orbit-22	C#orbit-23	C#orbit-24	C#orbit-25	C#orbit-26	C#orbit-27	C#orbit-28	C#orbit-29	C#orbit-30	C#orbit-31	C#orbit-32	C#orbit-33	C#orbit-34	C#orbit-35	C#orbit-36	C#orbit-37	C#orbit-38	C#orbit-39	C#orbit-40	C#orbit-41	C#orbit-42	C#orbit-43	C#orbit-44	C#orbit-45	C#orbit-46	C#orbit-47	C#orbit-48	C#orbit-49	C#orbit-50	C#orbit-51	C#orbit-52	C#orbit-53	C#orbit-54	C#orbit-55	C#orbit-56	C#orbit-57	C#orbit-58	C#orbit-59	C#orbit-60	C#orbit-61	C#orbit-62	C#orbit-63	C#orbit-64	C#orbit-65	C#orbit-66	C#orbit-67	C#orbit-68	C#orbit-69	C#orbit-70	C#orbit-71	C#orbit-72	cD#class
157	Miran Kokol	1	7	0	0	0	0	20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
158	Boris Ahlin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
159	Filip Samo Balan	3	16	0	3	91	0	38	0	0	7	18	0	7	0	1	660	0	0	555	422	0	0	51	0	116	12	0	185	0	168	0	34	25	0	0	11	0	0	0	2	39	0	0	10	0	36	5	0	0	0	0	0	1	0	6	0	2	5	0	2	0	0	0	0	0	1	4	0	0	0	1	0	0	1
160	Viljem Križman	11	164	29	26	848	672	1623	22	21	210	738	74	94	47	22	4142	3312	2383	4008	14727	5874	648	10547	2	2286	4628	1796	895	781	3139	563	3619	6658	50	56	141	169	557	33	496	2745	681	57	786	20	207	479	245	963	13	0	68	120	65	185	11	110	890	42	313	246	60	5	14	41	71	174	52	22	3	41	25	8	7
161	Tone Ljubič	4	35	0	6	223	0	274	0	0	48	97	0	4	0	4	1265	0	0	1609	3949	0	0	1540	0	1018	184	0	311	0	660	0	648	746	0	0	37	0	0	0	111	76	0	0	135	0	96	3	0	0	0	0	0	0	0	0	0	36	89	0	3	0	0	0	0	0	3	8	0	0	0	0	0	1	5
162	Borut Hribovšek	1	41	0	0	244	0	732	0	0	88	0	0	0	0	0	1214	0	0	1379	7947	0	0	7666	0	1343	0	0	287	0	0	0	2619	0	0	0	106	0	0	0	312	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
163	Borut Korenjak	3	23	1	2	364	15	64	0	0	43	17	0	7	1	0	2125	186	15	3462	1358	53	0	101	0	1252	19	0	486	26	217	0	142	33	0	11	69	0	0	0	62	36	1	0	13	0	178	131	0	8	0	0	0	5	0	3	0	37	0	0	31	7	0	0	0	0	8	0	0	0	0	0	0	0	3
164	Aleš Dobnikar	5	57	9	1	408	173	747	7	2	94	37	3	7	0	0	2225	1213	229	2473	8252	2184	175	7324	2	1453	131	109	566	264	259	4	2381	472	3	3	110	27	58	4	282	242	0	0	62	0	182	29	21	0	0	0	23	1	2	16	0	62	0	0	17	0	0	0	0	0	5	0	0	0	0	0	0	0	5
165	Simon Dobrišek	15	46	62	43	363	352	103	124	2	48	260	166	14	102	63	2512	3100	393	2646	1568	806	1024	122	128	798	327	923	536	394	1797	520	126	547	320	15	46	26	21	11	58	44	400	204	239	48	99	39	28	417	0	0	7	5	13	12	132	19	498	162	8	57	29	0	0	1	12	86	208	1	0	3	75	59	7
166	Bojan Slemnik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
167	Zoran Svetec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
168	Mitja Debeljak	2	58	0	1	308	0	626	0	0	187	36	0	11	0	0	1113	0	0	1524	6086	0	0	3474	0	2002	320	0	420	0	107	0	2868	249	0	0	47	0	0	0	770	321	0	0	58	0	237	60	0	0	0	0	0	3	0	28	0	224	0	0	75	0	0	0	0	0	27	0	0	0	0	0	0	0	5
169	Igor Benko	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170	Dejan Dinevski	11	119	34	21	765	673	821	40	7	216	349	85	77	16	24	3890	4292	3172	4145	9755	4840	1067	3916	16	3250	724	1365	1096	1160	2052	838	2381	1861	104	35	103	22	124	23	470	1121	186	48	564	23	436	435	269	157	0	0	25	24	23	132	0	180	401	83	249	118	6	0	4	1	81	151	23	8	0	45	11	16	5
171	Drago Torkar	8	94	20	8	538	454	634	20	8	162	142	26	23	8	2	2834	2469	2046	3042	6899	3062	688	2791	8	1821	666	405	643	810	774	266	1557	734	24	28	111	50	200	30	456	376	64	16	179	8	179	108	67	163	3	0	53	17	9	30	4	147	34	4	64	45	0	3	1	4	11	13	6	3	0	2	0	0	5
172	Matija Drobnič	4	52	2	4	486	46	677	0	0	95	84	1	13	2	1	2611	349	33	3501	7837	669	0	6669	0	1763	96	36	652	82	566	1	2198	1075	0	11	122	0	0	0	254	271	4	0	104	0	215	207	4	36	0	0	0	15	0	8	0	63	36	0	77	10	0	0	0	0	11	3	1	0	0	3	0	0	7
173	Anton Biasizzo	11	51	41	14	506	312	166	90	2	92	172	28	11	43	4	2641	3108	345	3540	2703	1014	956	319	115	2081	445	261	567	593	1507	80	321	544	79	17	73	31	5	15	232	89	387	12	256	3	206	123	51	306	0	0	2	24	1	4	90	87	77	0	53	36	1	0	0	0	8	8	28	2	0	0	2	0	1
174	Tomaž Kolmanič	2	23	0	1	259	0	106	0	0	71	17	0	3	0	0	1134	0	0	1926	1781	0	0	234	0	1353	15	0	423	0	158	0	446	78	0	0	27	0	0	0	193	28	0	0	42	0	257	38	0	0	0	0	0	1	0	0	0	100	0	0	23	0	0	0	0	0	3	0	0	0	0	0	0	0	7
175	Jerneja Žganec Gros	19	63	116	55	534	876	240	355	2	88	236	367	9	173	74	3056	7588	1287	4118	2928	3720	4359	853	628	1656	222	1543	754	1332	1817	1723	408	542	1102	23	60	27	36	22	121	20	302	699	229	171	244	42	59	961	0	0	11	1	10	1	265	88	389	314	10	52	105	0	0	2	1	30	434	0	4	4	90	64	7
176	Matjaž Ivačič	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
177	Natalija Trstenjak	4	69	3	3	264	97	620	0	1	128	84	2	12	2	0	1271	347	798	1395	3810	864	0	3405	0	1270	370	48	463	164	331	29	1823	645	0	4	19	2	48	0	396	269	25	0	158	0	131	25	10	53	0	0	3	0	1	17	0	125	0	0	49	14	1	0	0	1	5	0	0	0	0	0	0	0	3
178	Danica Dolničar	8	10	22	6	46	62	17	25	1	4	2	27	2	3	1	369	300	18	355	230	119	121	19	12	10	0	8	56	28	4	48	13	0	32	3	0	2	0	4	2	0	0	13	0	8	0	4	8	0	0	0	0	0	1	0	0	1	0	4	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1
179	Aleš Musar	3	8	0	3	13	0	8	0	0	3	12	0	2	0	1	138	0	0	19	32	0	0	5	0	2	8	0	6	0	18	0	4	12	0	0	0	0	0	0	1	4	0	0	4	0	0	2	0	0	0	0	0	1	0	0	0	0	4	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	7
180	Miro Jeraj	5	34	3	7	223	35	273	0	0	48	95	3	3	3	4	1262	221	29	1610	3948	273	0	1540	0	1018	121	58	311	48	658	3	648	744	0	3	37	0	0	0	111	75	3	0	135	0	96	2	3	35	0	0	0	0	0	0	0	36	87	1	3	0	0	0	0	0	3	6	3	0	0	0	0	1	5
181	Polde Podlogar	2	12	1	0	34	10	30	0	1	16	0	0	0	0	0	255	24	7	202	102	24	0	27	0	144	0	0	41	12	0	0	66	0	0	2	0	1	6	0	19	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
182	Mladen Stanojević	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
183	Bogomir Romih	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
184	Iztok Bitenc	5	37	3	7	231	33	276	0	1	43	99	3	7	3	4	1341	227	54	1624	3939	263	0	1562	0	1001	159	54	331	40	671	4	622	722	0	0	36	0	3	0	101	114	9	0	126	0	98	12	1	25	0	0	0	1	2	1	0	36	85	1	0	8	0	0	0	0	3	10	3	1	0	0	0	1	5
185	Borut Werber	1	6	0	0	36	0	8	0	0	7	0	0	0	0	0	232	0	0	272	70	0	0	3	0	94	0	0	44	0	0	0	10	0	0	0	2	0	0	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
186	Pavle Popović	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
187	Urban Jan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188	Uroš Petric	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
189	Rudi Panjtar	1	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
190	Tomaž Kern	6	33	8	7	223	68	273	3	0	48	91	10	3	3	4	1262	444	29	1610	3948	546	35	1540	0	1018	88	149	311	96	658	3	648	744	3	3	37	0	0	0	111	75	0	3	135	0	96	2	6	35	0	0	0	0	0	0	0	36	84	5	3	0	0	0	0	0	3	6	3	0	0	0	0	1	5
191	Domen Verber	8	70	20	8	583	260	510	22	11	197	150	22	29	10	2	2664	2124	324	3632	5408	1581	355	3141	11	2655	165	370	927	650	1027	62	2326	1265	22	31	45	112	119	22	721	511	104	19	321	0	349	175	69	84	0	1	87	16	24	47	3	244	60	4	175	66	6	10	2	3	63	11	4	10	0	2	1	0	5
192	Boštjan Vovk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
193	Blaž Zupan	25	212	245	55	1201	3780	1572	1301	50	263	974	785	117	162	52	4603	20218	10477	7554	16338	27024	28167	7428	4305	3104	4770	12791	1117	4577	4230	5073	3433	6575	4703	123	159	740	1236	715	487	2517	1616	1794	963	440	328	929	1519	2421	30	19	240	93	174	158	202	147	1326	598	366	606	203	12	68	23	71	240	316	45	4	56	55	30	7
194	Dunja Mladenić	24	161	234	42	1184	2701	1011	1281	84	217	650	589	92	127	27	4977	18414	5127	8353	11248	16183	19765	4534	4473	2903	2039	8385	1234	3423	3607	2424	2336	3816	3739	140	108	1198	1244	1119	419	1726	1093	1393	701	156	259	893	1113	1487	24	47	357	49	289	118	138	123	588	301	294	419	218	18	92	50	90	129	142	65	9	47	52	5	7
195	Karmen Pepelnjak	4	42	0	6	149	0	196	0	0	69	60	0	33	0	4	1207	0	0	562	1544	0	0	470	0	276	35	0	187	0	232	0	447	207	0	0	10	0	0	0	96	209	0	0	60	0	6	87	0	0	0	0	0	0	0	86	0	62	27	0	41	0	0	0	0	0	53	33	0	0	0	11	0	1	7
196	Maja Gerkšič	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
197	Irena Nančovska Šerbec	8	79	23	5	626	527	714	32	4	142	18	20	0	2	2	3083	4059	1999	4048	10549	4837	1164	3805	23	2213	12	69	909	969	146	357	2258	22	30	48	123	29	139	21	342	0	4	8	2	0	335	0	0	6	0	0	23	0	3	0	0	124	11	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7
198	Matjaž Mencej	1	7	0	0	47	0	17	0	0	4	0	0	0	0	0	234	0	0	370	272	0	0	19	0	10	0	0	59	0	0	0	13	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
199	Bojan Stanonik	1	5	0	0	33	0	3	0	0	7	0	0	0	0	0	223	0	0	273	35	0	0	0	0	91	0	0	48	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
200	Boštjan Slivnik	7	34	10	11	232	87	119	3	1	22	101	15	7	11	6	1549	627	148	1795	1397	279	30	250	0	398	151	142	294	55	623	50	120	352	3	4	7	13	8	1	10	69	36	5	57	2	59	40	10	91	0	0	4	6	3	3	1	7	84	5	12	17	6	0	0	0	2	6	9	1	0	0	3	1	3
201	Jure Artiček	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
202	Primož Kranjec	1	7	0	0	79	0	16	0	0	5	0	0	0	0	0	626	0	0	714	448	0	0	16	0	18	0	0	142	0	0	0	15	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
203	Stanislav Gruden	8	55	7	21	233	55	206	0	0	36	218	21	56	0	35	1792	233	0	1473	1772	206	0	450	0	334	503	218	351	36	1242	0	214	607	0	0	38	0	0	0	25	447	0	0	166	0	54	66	56	0	0	0	0	5	0	91	0	11	412	35	14	0	0	0	0	0	18	133	0	0	0	49	0	35	8
204	Francelj Trdič	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
205	Luka Logar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
206	Miha Mraz	10	5	18	27	23	15	0	8	0	1	28	38	1	44	30	93	81	0	75	0	0	8	0	0	7	6	36	16	3	122	14	0	0	12	0	0	0	0	0	0	0	27	18	6	15	5	0	0	36	0	0	0	2	0	0	14	0	43	14	0	4	18	0	0	0	0	4	68	0	1	0	36	14	1
207	Primož Podgornik	3	21	1	2	129	17	61	0	0	21	21	0	2	1	0	839	116	60	735	676	56	0	118	0	223	44	0	232	20	132	0	80	51	0	0	2	0	0	0	28	15	2	0	16	0	24	1	0	15	0	0	0	1	0	0	0	8	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	7
208	Marko Privošnik	3	10	0	3	44	0	13	0	0	1	18	0	1	0	1	250	0	0	369	173	0	0	10	0	1	24	0	58	0	88	0	1	20	0	0	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7
209	Igor Rožanc	2	11	0	1	160	0	36	0	0	9	9	0	1	0	0	1054	0	0	1546	928	0	0	63	0	298	0	0	315	0	137	0	45	28	0	0	13	0	0	0	9	8	0	0	8	0	40	11	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3
210	Tomaž Klobučar	5	11	7	3	43	30	14	2	1	2	8	7	2	1	0	278	129	24	310	195	42	8	16	0	0	12	24	73	6	43	19	4	14	1	0	0	0	0	2	0	0	0	2	2	2	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
211	Matej Caf	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
212	Marjan Štrakl	2	15	0	1	78	0	43	0	0	12	5	0	5	0	0	518	0	0	525	474	0	0	61	0	128	0	0	161	0	75	0	59	5	0	0	9	0	0	0	8	24	0	0	5	0	36	1	0	0	0	0	0	0	0	7	0	2	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	1
213	Aleksander Kvas	4	53	0	6	343	0	430	0	0	130	133	0	13	0	4	1457	0	0	2046	4636	0	0	1975	0	1600	354	0	659	0	667	0	1633	958	0	0	53	0	0	0	402	266	0	0	278	0	228	140	0	0	0	0	0	7	0	33	0	131	110	0	68	0	0	0	0	0	22	23	0	0	0	1	0	1	1
214	Andrej Miksić	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
215	Vesna Prašnikar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
216	Ivan Lah	4	98	0	6	530	0	1089	0	0	239	142	0	76	0	4	2222	0	0	2625	10155	0	0	7425	0	2466	509	0	751	0	557	0	4279	992	0	0	87	0	0	0	803	1573	0	0	162	0	263	400	0	0	0	0	0	10	0	351	0	187	86	0	213	0	0	0	0	0	171	56	0	0	0	32	0	1	5
217	Darjan Petrič	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
218	Gordana Budimir	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
219	Alenka Koželj Mernik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
220	Tvrtko Šercar	5	0	8	2	0	0	0	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
221	Milan Kozole	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
222	Mojca Ciglarič	10	39	29	16	311	269	106	33	0	42	70	56	6	21	10	2056	2187	374	2252	1661	722	465	169	16	637	136	310	522	305	478	354	122	177	58	4	31	0	0	0	53	45	13	41	55	18	104	55	36	130	0	0	0	0	0	5	10	17	39	27	16	2	10	0	0	0	1	7	21	0	0	1	7	2	0
223	Mojca Parkelj	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
224	Mina Žele	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
225	Uroš Pompe	3	31	1	2	286	9	198	0	0	49	41	0	6	1	0	1742	91	18	2270	3212	8	0	856	0	846	55	0	377	8	354	0	576	289	0	2	33	0	0	0	101	91	16	0	57	0	123	43	0	3	0	0	0	5	0	4	0	21	0	0	27	6	0	0	0	0	3	0	0	0	0	0	0	0	7
226	Jure Skvarč	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
227	Matjaž Horvat	3	13	1	2	95	1	52	0	0	14	23	0	1	1	0	363	26	0	762	510	0	0	109	0	203	0	0	182	0	118	0	84	99	0	0	1	0	0	0	25	5	11	0	22	0	22	20	0	0	0	0	0	0	0	0	0	2	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0
228	Alenka Žužek	5	43	5	5	406	68	198	1	1	70	84	5	9	2	2	1798	710	137	3158	2930	258	17	581	0	1720	303	82	430	116	732	18	337	379	0	1	63	32	9	1	180	106	22	2	140	0	170	42	9	28	0	0	8	5	2	20	0	76	34	2	14	2	0	0	0	0	1	13	0	0	0	1	1	0	1
229	Stanislav Mihelčič	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
230	Janez Hafner	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
231	Zoran Bistrički	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
232	Brane Brodnik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
233	Andrej Kores	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
234	Marko Šinkovc	3	15	1	2	57	5	27	0	1	12	13	0	5	1	0	478	28	4	456	130	5	0	21	0	167	9	0	78	1	31	0	33	16	0	0	0	0	3	0	6	28	4	0	10	0	3	23	0	2	0	0	2	1	0	1	0	6	0	0	5	3	0	0	0	0	3	0	0	1	0	0	0	0	5
235	Jože Senegačnik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
236	Branko Šter	9	56	25	11	381	294	262	34	0	61	124	27	15	19	4	2138	2047	611	2944	3857	1458	589	951	23	833	388	281	621	347	788	107	639	486	35	4	58	0	0	0	101	110	87	25	98	3	145	87	59	236	0	0	0	4	0	21	17	23	58	4	23	31	1	0	0	0	10	15	16	0	0	0	2	0	7
237	Hubert Fröhlich	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
238	Borut Žnidar	2	29	0	1	274	0	211	0	0	41	19	0	5	0	0	1925	0	0	1984	2824	0	0	981	0	717	25	0	387	0	139	0	468	123	0	0	112	0	0	0	101	74	0	0	14	0	132	48	0	0	0	0	0	9	0	7	0	25	0	0	21	0	0	0	0	0	3	0	0	0	0	0	0	0	1
