mS#id	mS#node	C#orbit-0	C#orbit-1	C#orbit-2	C#orbit-3	C#orbit-4	C#orbit-5	C#orbit-6	C#orbit-7	C#orbit-8	C#orbit-9	C#orbit-10	C#orbit-11	C#orbit-12	C#orbit-13	C#orbit-14	cD#class
483	java.beans.javax_swing_DefaultListModel_PersistenceDelegate	5	3890	0	10	5429	0	2422277	0	0	12351	7752	0	3904	0	10	16
484	java.beans.javax_swing_JFrame_PersistenceDelegate	5	3890	0	10	5429	0	2422277	0	0	12351	7752	0	3904	0	10	16
485	java.beans.javax_swing_JMenu_PersistenceDelegate	5	3890	0	10	5429	0	2422277	0	0	12351	7752	0	3904	0	10	16
486	java.beans.javax_swing_JTabbedPane_PersistenceDelegate	5	3890	0	10	5429	0	2422277	0	0	12351	7752	0	3904	0	10	16
487	java.beans.javax_swing_ToolTipManager_PersistenceDelegate	5	3893	0	10	5427	0	2422348	0	0	12340	7742	0	3915	0	10	16
488	java.beans.javax_swing_border_MatteBorder_PersistenceDelegate	5	3893	0	10	5427	0	2422348	0	0	12340	7742	0	3915	0	10	16
489	java.beans.javax_swing_tree_DefaultMutableTreeNode_PersistenceDelegate	5	3890	0	10	5429	0	2422277	0	0	12351	7752	0	3904	0	10	16
490	java.beans.sun_swing_PrintColorUIResource_PersistenceDelegate	5	3893	0	10	5427	0	2422348	0	0	12340	7742	0	3915	0	10	16
491	java.io.Bits	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	18
492	java.io.BufferedInputStream	5	3899	0	10	5847	0	2423351	0	0	12387	7790	0	3903	0	10	18
493	java.io.BufferedOutputStream	5	3876	0	10	6439	0	2422016	0	0	12407	7832	0	3836	0	10	18
494	java.io.BufferedReader	6	3875	0	15	5777	0	2417747	0	0	12471	11709	0	3833	0	20	18
495	java.io.BufferedWriter	6	3893	5	10	6836	6203	2424052	0	133	12517	5420	6	3788	8	6	18
496	java.io.ByteArrayInputStream	4	3896	0	6	5840	0	2427190	0	0	12419	3926	0	3881	0	4	18
497	java.io.ByteArrayOutputStream	4	3874	0	6	6156	0	2425843	0	0	12435	3986	0	3818	0	4	18
498	java.io.CharArrayReader	5	3880	0	10	5777	0	2421617	0	0	12476	7834	0	3843	0	10	18
499	java.io.CharArrayWriter	6	3893	5	10	6836	6203	2424052	0	133	12517	5420	6	3788	8	6	18
500	java.io.CharConversionException	7	4628	1	20	7951	11	2518476	0	266	10987	13945	0	6640	5	30	18
501	java.io.Closeable	8	478	25	3	28338	2388	41200	40	141	2054	630	15	23	0	1	18
502	java.io.Console	7	4123	9	12	7436	4710	2453813	4	16	12259	10876	12	4560	9	10	18
503	java.io.DataInput	5	1334	6	4	10847	52	850628	4	10	6836	5222	0	21	6	0	18
504	java.io.DataInputStream	6	3901	4	11	5853	2591	2422049	0	5	12383	9092	6	3906	4	10	18
505	java.io.DataOutput	5	1334	6	4	10822	52	850628	4	10	6836	5222	0	21	6	0	18
506	java.io.DataOutputStream	6	3878	4	11	6445	2568	2420714	0	5	12403	9134	6	3839	4	10	18
507	java.io.DeleteOnExitHook	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	18
508	java.io.EOFException	7	4628	1	20	7951	11	2518476	0	266	10987	13945	0	6640	5	30	18
509	java.io.ExpiringCache	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	18
510	java.io.Externalizable	6	201	9	6	19584	851	11486	5	23	529	76	6	16	9	0	18
511	java.io.File	26	4658	254	71	11818	30164	2442991	1608	572	11832	73168	358	5987	556	78	18
512	java.io.FileDescriptor	14	3826	51	40	5905	265	2386608	129	18	12415	41955	36	3741	153	46	18
513	java.io.FileFilter	1	25	0	0	4658	0	229	0	0	71	0	0	0	0	0	18
514	java.io.FileInputStream	8	3927	8	20	6748	409	2412356	5	15	12320	19104	4	3973	25	22	18
515	java.io.FileNotFoundException	7	4628	1	20	7951	11	2518476	0	266	10987	13945	0	6640	5	30	18
516	java.io.FileOutputStream	8	3905	8	20	7068	325	2411009	5	13	12336	19164	4	3910	25	22	18
517	java.io.FilePermission	6	4028	1	14	6872	1138	2430556	0	148	12177	10314	0	4196	4	16	18
518	java.io.FilePermissionCollection	7	4076	5	16	6937	3828	2430503	0	262	12148	11604	7	4250	11	17	18
519	java.io.FileReader	7	3885	5	16	6635	162	2414013	2	5	12429	15400	2	3869	15	16	18
520	java.io.FileSystem	4	3846	0	6	6280	0	2424802	0	0	12482	4058	0	3740	0	4	18
521	java.io.FileWriter	9	3916	14	22	7768	6473	2412907	4	138	12423	16843	28	3868	30	22	18
522	java.io.FilenameFilter	4	1415	3	3	10476	156	853529	1	26	7301	3881	0	78	3	0	18
523	java.io.FilterInputStream	12	3871	28	38	5845	49	2396219	56	0	12369	34830	0	3851	112	52	18
524	java.io.FilterOutputStream	11	4129	21	34	7246	1698	2437080	35	0	12145	30344	0	4624	84	46	18
525	java.io.FilterReader	6	3875	0	15	5777	0	2417747	0	0	12471	11709	0	3833	0	20	18
526	java.io.FilterWriter	6	3893	5	10	6836	6203	2424052	0	133	12517	5420	6	3788	8	6	18
527	java.io.Flushable	4	89	5	1	16926	147	1322	2	29	274	52	2	5	0	0	18
528	java.io.IOError	7	4613	1	20	7860	11	2518154	0	266	11069	14019	0	6558	5	30	18
529	java.io.IOException	31	4580	309	156	8384	4623	2413910	2309	270	10416	118689	184	6774	1666	336	18
530	java.io.InputStream	76	4086	2560	290	14422	52682	2184659	56439	874	11763	242844	6701	4588	6721	439	18
531	java.io.InputStreamReader	9	3951	10	26	6415	501	2409024	7	17	12310	22951	7	4061	35	35	18
532	java.io.InterruptedIOException	8	4622	2	26	7950	35	2513884	0	265	10981	18537	0	6626	12	44	18
533	java.io.InvalidClassException	7	4611	1	20	7872	11	2518127	0	266	11081	14031	0	6546	5	30	18
534	java.io.InvalidObjectException	7	4611	1	20	7872	11	2518127	0	266	11081	14031	0	6546	5	30	18
535	java.io.LineNumberInputStream	5	3899	0	10	5847	0	2423351	0	0	12387	7790	0	3903	0	10	18
536	java.io.LineNumberReader	6	3875	0	15	5777	0	2417747	0	0	12471	11709	0	3833	0	20	18
537	java.io.NotActiveException	7	4611	1	20	7872	11	2518127	0	266	11081	14031	0	6546	5	30	18
538	java.io.NotSerializableException	7	4611	1	20	7872	11	2518127	0	266	11081	14031	0	6546	5	30	18
539	java.io.ObjectInput	11	2638	35	20	8979	6742	1661082	53	31	11108	16932	53	1322	50	9	18
540	java.io.ObjectInputStream	11	3925	28	27	6636	9357	2409449	27	10	12373	21951	66	3961	39	33	18
541	java.io.ObjectInputValidation	2	15	0	1	7836	0	17	0	0	34	5	0	5	0	0	18
542	java.io.ObjectOutput	11	2636	35	20	8965	6726	1661073	53	31	11104	16932	53	1320	50	9	18
543	java.io.ObjectOutputStream	9	3911	17	19	7107	5479	2412140	13	10	12407	17967	26	3911	28	17	18
544	java.io.ObjectStreamClass	5	3975	2	8	6825	1290	2433647	0	150	12345	6338	1	3986	4	5	18
545	java.io.ObjectStreamConstants	3	23	1	2	11696	6	23	0	5	55	16	0	7	1	0	18
546	java.io.ObjectStreamException	14	4587	29	62	8001	184	2486464	56	260	10939	45831	0	6548	180	128	18
547	java.io.ObjectStreamField	5	3849	2	8	5812	1231	2422299	0	25	12485	6643	1	3736	4	5	18
548	java.io.OptionalDataException	7	4611	1	20	7872	11	2518127	0	266	11081	14031	0	6546	5	30	18
549	java.io.OutputStream	54	4462	1251	180	11252	52599	2329264	19010	797	11568	170945	2479	5674	3064	251	18
550	java.io.OutputStreamWriter	10	3943	18	27	7834	6688	2410116	7	148	12369	20607	39	3948	45	29	18
551	java.io.PipedInputStream	5	3894	1	9	5889	73	2423375	0	0	12413	7741	0	3881	3	7	18
552	java.io.PipedOutputStream	5	3872	1	9	6227	51	2422028	0	0	12429	7801	0	3818	3	7	18
553	java.io.PipedReader	6	3880	2	13	5836	61	2417806	0	2	12472	11647	1	3844	6	13	18
554	java.io.PipedWriter	7	3892	8	13	6888	6270	2420241	0	135	12509	9230	14	3791	12	9	18
555	java.io.PrintStream	281	4405	37914	1426	22072	305077	1516346	3410268	40533	9074	830921	101819	8168	143564	2969	18
556	java.io.PrintWriter	274	4405	36008	1393	23663	287814	1534740	3156527	40513	9125	817387	93011	8169	138573	2913	18
557	java.io.PushbackInputStream	5	3899	0	10	5847	0	2423351	0	0	12387	7790	0	3903	0	10	18
558	java.io.PushbackReader	6	3875	0	15	5777	0	2417747	0	0	12471	11709	0	3833	0	20	18
559	java.io.RandomAccessFile	9	3874	22	14	6754	9075	2414747	26	41	12433	14247	28	3794	20	10	18
560	java.io.Reader	30	3961	333	102	10578	21402	2345309	2247	311	12133	84537	914	4154	755	144	18
561	java.io.SequenceInputStream	5	3946	3	7	5973	2538	2427195	0	113	12405	5160	3	3930	3	4	18
562	java.io.Serializable	155	3946	11510	425	193737	227288	1294792	567598	14317	12516	342414	17589	4674	23058	440	18
563	java.io.SerializablePermission	10	3890	18	27	6197	4136	2406588	9	2	12315	22984	38	3943	41	32	18
564	java.io.StreamCorruptedException	7	4611	1	20	7872	11	2518127	0	266	11081	14031	0	6546	5	30	18
565	java.io.StreamTokenizer	5	3919	1	9	5995	68	2423729	0	15	12384	7694	0	3942	3	7	18
566	java.io.StringBufferInputStream	4	3896	0	6	5840	0	2427190	0	0	12419	3926	0	3881	0	4	18
567	java.io.StringReader	5	3880	0	10	5777	0	2421617	0	0	12476	7834	0	3843	0	10	18
568	java.io.StringWriter	7	3901	6	15	7014	6232	2420295	0	128	12480	9266	6	3826	18	11	18
569	java.io.SyncFailedException	7	4628	1	20	7951	11	2518476	0	266	10987	13945	0	6640	5	30	18
570	java.io.UTFDataFormatException	7	4628	1	20	7951	11	2518476	0	266	10987	13945	0	6640	5	30	18
571	java.io.UnsupportedEncodingException	7	4628	1	20	7951	11	2518476	0	266	10987	13945	0	6640	5	30	18
572	java.io.WriteAbortedException	8	4664	2	26	7973	75	2515581	0	266	10740	18303	0	6869	12	44	18
573	java.io.Writer	22	4187	163	68	10376	25059	2412495	682	300	12171	52878	433	4695	348	77	18
574	java.lang.AbstractMethodError	7	4609	1	20	7854	11	2518104	0	266	11093	14043	0	6534	5	30	19
575	java.lang.AbstractStringBuilder	7	3885	5	16	6832	6203	2420123	0	128	12520	9305	6	3773	13	16	19
576	java.lang.Appendable	28	710	321	57	105113	14192	72379	2245	1352	3146	1944	617	165	377	37	19
577	java.lang.ApplicationShutdownHooks	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	19
578	java.lang.ArithmeticException	7	4634	1	20	7940	11	2518679	0	266	10943	13893	0	6684	5	30	19
579	java.lang.ArrayIndexOutOfBoundsException	7	4606	1	20	7877	11	2518077	0	266	11111	14061	0	6516	5	30	19
580	java.lang.ArrayStoreException	7	4634	1	20	7940	11	2518679	0	266	10943	13893	0	6684	5	30	19
581	java.lang.AssertionError	7	4613	1	20	7860	11	2518154	0	266	11069	14019	0	6558	5	30	19
582	java.lang.AssertionStatusDirectives	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	19
583	java.lang.Boolean	6	4000	5	10	7046	2681	2431426	1	184	12299	8871	4	4040	9	6	19
584	java.lang.Byte	5	3861	2	8	5873	1229	2422408	0	32	12454	6607	1	3772	4	5	19
585	java.lang.CharSequence	33	1971	437	91	81241	18294	888910	3630	1250	8567	40692	902	793	853	71	19
586	java.lang.Character	7	4028	9	12	7605	5246	2430400	4	245	12330	10302	10	4065	13	8	19
587	java.lang.CharacterData00	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	19
588	java.lang.CharacterData01	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	19
589	java.lang.CharacterData02	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	19
590	java.lang.CharacterData0E	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	19
591	java.lang.CharacterDataLatin1	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	19
592	java.lang.CharacterDataPrivateUse	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	19
593	java.lang.CharacterDataUndefined	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	19
594	java.lang.Class	1232	2191	752016	6280	7705	2434731	14218	304851465	17494	1446	218844	4389099	4279	1647087	13709	19
595	java.lang.ClassCastException	7	4634	1	20	7940	11	2518679	0	266	10943	13893	0	6684	5	30	19
596	java.lang.ClassCircularityError	7	4611	1	20	7863	11	2518127	0	266	11081	14031	0	6546	5	30	19
597	java.lang.ClassFormatError	9	4599	4	32	7861	25	2508949	1	264	11069	23203	0	6518	25	58	19
598	java.lang.ClassLoader	27	3961	252	99	8377	7294	2345301	1502	115	12115	87296	517	4083	760	146	19
599	java.lang.ClassNotFoundException	7	4663	1	20	7952	11	2520110	0	266	10788	13753	0	6841	5	30	19
600	java.lang.CloneNotSupportedException	8	4656	1	27	7952	11	2515461	0	265	10781	18409	0	6821	6	50	19
601	java.lang.Cloneable	69	752	2305	41	245415	35602	4241	49756	6995	2289	996	2540	274	87	11	19
602	java.lang.Comparable	29	2862	341	65	37999	8064	1612504	2672	492	11137	67368	258	1860	675	49	19
603	java.lang.Compiler	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	19
604	java.lang.ConditionalSpecialCasing	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	19
605	java.lang.Deprecated	4	3837	0	6	5422	0	2424634	0	0	12497	4069	0	3721	0	4	19
606	java.lang.Double	5	3861	2	8	5873	1229	2422408	0	32	12454	6607	1	3772	4	5	19
607	java.lang.Enum	16	4016	76	44	7846	4666	2393603	246	196	12219	46978	58	4102	210	46	19
608	java.lang.EnumConstantNotPresentException	7	4634	1	20	7940	11	2518679	0	266	10943	13893	0	6684	5	30	19
609	java.lang.Error	16	4563	46	74	7930	128	2477057	120	257	10991	54891	0	6456	284	156	19
610	java.lang.Exception	66	4389	1786	359	8177	16636	2268558	34126	319	10163	255273	1113	6369	9700	821	19
611	java.lang.ExceptionInInitializerError	7	4611	1	20	7863	11	2518127	0	266	11081	14031	0	6546	5	30	19
612	java.lang.Float	6	3860	4	11	5870	1265	2418599	1	35	12445	10415	2	3775	9	8	19
613	java.lang.IllegalAccessError	7	4609	1	20	7854	11	2518104	0	266	11093	14043	0	6534	5	30	19
614	java.lang.IllegalAccessException	7	4663	1	20	7952	11	2520110	0	266	10788	13753	0	6841	5	30	19
615	java.lang.IllegalArgumentException	17	4585	56	80	7930	421	2473150	165	256	10817	59207	0	6610	345	170	19
616	java.lang.IllegalMonitorStateException	7	4634	1	20	7940	11	2518679	0	266	10943	13893	0	6684	5	30	19
617	java.lang.IllegalStateException	23	4538	137	116	7924	491	2445927	680	250	10847	85925	0	6460	837	254	19
618	java.lang.IllegalThreadStateException	7	4614	1	20	7888	11	2518169	0	266	11063	14013	0	6564	5	30	19
619	java.lang.IncompatibleClassChangeError	12	4581	16	50	7858	46	2495227	20	261	11051	36871	0	6476	100	100	19
620	java.lang.IndexOutOfBoundsException	9	4622	4	32	7938	71	2509501	1	264	10931	23065	0	6656	25	58	19
621	java.lang.InheritableThreadLocal	4	3824	0	6	5400	0	2424524	0	0	12529	4104	0	3684	0	4	19
622	java.lang.InstantiationError	7	4609	1	20	7854	11	2518104	0	266	11093	14043	0	6534	5	30	19
623	java.lang.InstantiationException	7	4663	1	20	7952	11	2520110	0	266	10788	13753	0	6841	5	30	19
624	java.lang.Integer	7	3857	7	14	5867	1305	2414786	4	35	12442	14223	3	3772	17	11	19
625	java.lang.InternalError	8	4602	2	26	7856	15	2513502	0	265	11093	18641	0	6514	12	44	19
626	java.lang.InterruptedException	7	4663	1	20	7952	11	2520110	0	266	10788	13753	0	6841	5	30	19
627	java.lang.Iterable	4	178	3	3	11803	204	5365	1	5	539	194	0	63	3	0	19
628	java.lang.LinkageError	14	4578	29	62	7853	123	2486189	56	259	10985	45869	0	6502	180	128	19
629	java.lang.Long	5	3861	2	8	5873	1229	2422408	0	32	12454	6607	1	3772	4	5	19
630	java.lang.Math	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	19
631	java.lang.NegativeArraySizeException	7	4634	1	20	7940	11	2518679	0	266	10943	13893	0	6684	5	30	19
632	java.lang.NoClassDefFoundError	7	4611	1	20	7863	11	2518127	0	266	11081	14031	0	6546	5	30	19
633	java.lang.NoSuchFieldError	7	4609	1	20	7854	11	2518104	0	266	11093	14043	0	6534	5	30	19
634	java.lang.NoSuchFieldException	7	4663	1	20	7952	11	2520110	0	266	10788	13753	0	6841	5	30	19
635	java.lang.NoSuchMethodError	7	4609	1	20	7854	11	2518104	0	266	11093	14043	0	6534	5	30	19
636	java.lang.NoSuchMethodException	7	4663	1	20	7952	11	2520110	0	266	10788	13753	0	6841	5	30	19
637	java.lang.NullPointerException	7	4634	1	20	7940	11	2518679	0	266	10943	13893	0	6684	5	30	19
638	java.lang.Number	17	4014	87	49	7376	3609	2388596	306	199	12146	51903	67	4157	253	54	19
639	java.lang.NumberFormatException	7	4614	1	20	7888	11	2518169	0	266	11063	14013	0	6564	5	30	19
640	java.lang.Object	1289	1770	823315	6801	3168	2101414	9746	349067794	20988	975	129048	5365421	3661	1672181	14368	19
641	java.lang.OutOfMemoryError	7	4608	1	20	7857	11	2518094	0	266	11099	14049	0	6528	5	30	19
642	java.lang.Override	4	3837	0	6	5422	0	2424634	0	0	12497	4069	0	3721	0	4	19
643	java.lang.Package	6	3869	4	11	5954	2677	2420257	0	2	12445	9032	4	3816	8	8	19
644	java.lang.Process	7	3940	4	17	6701	205	2416961	1	23	12303	15367	2	4011	13	19	19
645	java.lang.ProcessBuilder	7	3949	10	11	7288	5314	2421082	6	180	12553	10338	10	3841	12	7	19
646	java.lang.ProcessEnvironment	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	19
647	java.lang.ProcessImpl	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	19
648	java.lang.Readable	3	78	2	1	11990	79	822	0	6	300	43	1	11	0	0	19
649	java.lang.Runnable	19	111	154	17	52198	1096	222	711	351	198	108	230	46	25	3	19
650	java.lang.Runtime	8	3971	8	20	7780	446	2413564	5	34	12235	19091	4	4096	25	22	19
651	java.lang.RuntimeException	37	4517	466	200	7947	2801	2385329	4495	236	10407	146095	0	6622	2825	450	19
652	java.lang.RuntimePermission	6	3887	0	15	5937	0	2417970	0	0	12350	11591	0	3922	0	20	19
653	java.lang.SecurityException	9	4623	4	32	7971	73	2509504	1	264	10928	23065	0	6659	25	58	19
654	java.lang.SecurityManager	10	3888	15	30	6834	395	2402671	16	2	12346	26801	9	3896	54	41	19
655	java.lang.Short	5	3861	2	8	5873	1229	2422408	0	32	12454	6607	1	3772	4	5	19
656	java.lang.Shutdown	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	19
657	java.lang.StackOverflowError	7	4608	1	20	7857	11	2518094	0	266	11099	14049	0	6528	5	30	19
658	java.lang.StackTraceElement	5	3975	2	8	6801	1290	2433648	0	150	12344	6336	1	3987	4	5	19
659	java.lang.StrictMath	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	19
660	java.lang.String	1315	1719	857121	6834	5146	2128440	5685	370865517	17428	770	88482	5559240	3494	1684842	14706	19
661	java.lang.StringBuffer	19	4036	107	64	8479	10239	2387301	336	351	12187	53371	261	4168	289	83	19
662	java.lang.StringBuilder	8	4032	9	19	7914	7838	2429084	2	279	12339	11694	13	4067	22	19	19
663	java.lang.StringCoding	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	19
664	java.lang.StringIndexOutOfBoundsException	7	4606	1	20	7877	11	2518077	0	266	11111	14061	0	6516	5	30	19
665	java.lang.SuppressWarnings	4	3837	0	6	5422	0	2424634	0	0	12497	4069	0	3721	0	4	19
666	java.lang.System	10	4245	23	22	8611	8387	2450479	25	124	12189	19956	37	4807	35	23	19
667	java.lang.SystemClassLoaderAction	4	3828	2	4	5403	2537	2427064	0	4	12529	1561	1	3689	2	1	19
668	java.lang.Terminator	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	19
669	java.lang.Thread	20	4179	130	60	7310	15274	2406343	500	171	12432	54567	281	4609	278	81	19
670	java.lang.ThreadDeath	7	4613	1	20	7860	11	2518154	0	266	11069	14019	0	6558	5	30	19
671	java.lang.ThreadGroup	9	4077	7	29	6080	521	2435728	2	2	12451	23157	7	4467	29	46	19
672	java.lang.ThreadLocal	4	3824	0	6	5400	0	2424524	0	0	12529	4104	0	3684	0	4	19
673	java.lang.Throwable	253	3370	30371	1507	10248	56575	1582693	2447069	306	9204	784819	65418	3617	151078	3561	19
674	java.lang.TypeNotPresentException	7	4634	1	20	7940	11	2518679	0	266	10943	13893	0	6684	5	30	19
675	java.lang.UnknownError	7	4608	1	20	7857	11	2518094	0	266	11099	14049	0	6528	5	30	19
676	java.lang.UnsatisfiedLinkError	7	4611	1	20	7863	11	2518127	0	266	11081	14031	0	6546	5	30	19
677	java.lang.UnsupportedClassVersionError	7	4606	1	20	7854	11	2518077	0	266	11111	14061	0	6516	5	30	19
678	java.lang.UnsupportedOperationException	9	4622	4	32	7938	71	2509501	1	264	10931	23065	0	6656	25	58	19
679	java.lang.VerifyError	7	4611	1	20	7863	11	2518127	0	266	11081	14031	0	6546	5	30	19
680	java.lang.VirtualMachineError	11	4590	11	44	7856	51	2499828	10	262	11039	32309	0	6508	69	86	19
681	java.lang.Void	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	19
682	java.lang.annotation.Annotation	17	3811	88	48	5462	2843	2377869	311	9	12429	50705	69	3705	249	51	20
683	java.lang.annotation.AnnotationFormatError	7	4613	1	20	7860	11	2518154	0	266	11069	14019	0	6558	5	30	20
684	java.lang.annotation.AnnotationTypeMismatchException	8	4647	5	23	7985	894	2515023	1	266	10907	17663	5	6720	17	33	20
685	java.lang.annotation.Documented	4	3837	0	6	5422	0	2424634	0	0	12497	4069	0	3721	0	4	20
686	java.lang.annotation.ElementType	4	3836	0	6	5624	0	2424620	0	0	12499	4072	0	3718	0	4	20
687	java.lang.annotation.IncompleteAnnotationException	7	4634	1	20	7940	11	2518679	0	266	10943	13893	0	6684	5	30	20
688	java.lang.annotation.Inherited	4	3837	0	6	5422	0	2424634	0	0	12497	4069	0	3721	0	4	20
689	java.lang.annotation.Retention	5	3835	1	9	5433	14	2420819	0	0	12491	7884	0	3721	3	7	20
690	java.lang.annotation.RetentionPolicy	5	3834	1	9	5636	13	2420805	0	0	12493	7887	0	3718	3	7	20
691	java.lang.annotation.Target	4	3837	0	6	5422	0	2424634	0	0	12497	4069	0	3721	0	4	20
692	java.lang.instrument.ClassDefinition	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	21
693	java.lang.instrument.ClassFileTransformer	5	2566	1	9	7913	5	1599137	0	1	10651	7697	0	1280	3	7	21
694	java.lang.instrument.IllegalClassFormatException	7	4663	1	20	7952	11	2520110	0	266	10788	13753	0	6841	5	30	21
695	java.lang.instrument.Instrumentation	6	3852	3	12	5762	1322	2418508	0	3	12465	10382	2	3775	8	10	21
696	java.lang.instrument.UnmodifiableClassException	7	4663	1	20	7952	11	2520110	0	266	10788	13753	0	6841	5	30	21
697	java.lang.management.ClassLoadingMXBean	1	9	0	0	3872	0	28	0	0	8	0	0	0	0	0	22
698	java.lang.management.CompilationMXBean	2	1321	0	1	4278	0	854524	0	0	6832	1313	0	4	0	0	22
699	java.lang.management.GarbageCollectorMXBean	2	1313	0	1	1719	0	854495	0	0	6833	1313	0	0	0	0	22
700	java.lang.management.LockInfo	5	3823	1	9	5399	2	2420709	0	0	12523	7922	0	3684	3	7	22
701	java.lang.management.ManagementFactory	10	3872	37	8	5902	21730	2424140	71	83	12557	5496	35	3728	13	1	22
702	java.lang.management.ManagementPermission	6	3887	0	15	5937	0	2417970	0	0	12350	11591	0	3922	0	20	22
703	java.lang.management.MemoryMXBean	2	14	1	0	7689	8	31	0	3	15	0	0	0	0	0	22
704	java.lang.management.MemoryManagerMXBean	2	1313	0	1	1719	0	854495	0	0	6833	1313	0	0	0	0	22
705	java.lang.management.MemoryNotificationInfo	4	3826	0	6	5397	0	2424526	0	0	12528	4108	0	3685	0	4	22
706	java.lang.management.MemoryPoolMXBean	3	1319	1	2	6753	3	853193	0	2	6832	2619	0	6	1	0	22
707	java.lang.management.MemoryType	5	3836	3	7	5621	2524	2423312	0	2	12497	5378	3	3719	3	4	22
708	java.lang.management.MemoryUsage	6	3825	8	7	5397	6335	2423216	3	5	12527	5410	10	3685	3	4	22
709	java.lang.management.MonitorInfo	5	3823	1	9	5552	2	2420711	0	0	12521	7918	0	3686	3	7	22
710	java.lang.management.OperatingSystemMXBean	2	1321	0	1	4278	0	854524	0	0	6832	1313	0	4	0	0	22
711	java.lang.management.RuntimeMXBean	4	1426	4	2	7769	2704	857038	1	100	7103	1364	2	5	1	0	22
712	java.lang.management.ThreadInfo	5	3826	4	6	5401	3823	2424527	0	3	12526	4101	6	3687	0	4	22
713	java.lang.management.ThreadMXBean	2	13	1	0	7690	7	28	0	3	14	0	0	0	0	0	22
714	java.lang.ref.FinalReference	6	3824	2	13	5400	6	2416918	0	0	12502	11716	1	3699	6	13	23
715	java.lang.ref.Finalizer	4	3826	0	6	5406	0	2424530	0	0	12524	4098	0	3690	0	4	23
716	java.lang.ref.PhantomReference	5	3827	0	10	5402	0	2420733	0	0	12505	7904	0	3702	0	10	23
717	java.lang.ref.Reference	8	3813	6	22	5400	3	2409285	4	0	12502	19338	0	3675	24	28	23
718	java.lang.ref.ReferenceQueue	8	3813	6	22	5400	3	2409285	4	0	12502	19338	0	3675	24	28	23
719	java.lang.ref.SoftReference	5	3827	0	10	5402	0	2420733	0	0	12505	7904	0	3702	0	10	23
720	java.lang.ref.WeakReference	5	3827	0	10	5402	0	2420733	0	0	12505	7904	0	3702	0	10	23
721	java.lang.reflect.AccessibleObject	8	3846	8	20	5428	2639	2412090	4	11	12435	16751	7	3755	22	23	24
722	java.lang.reflect.AnnotatedElement	4	1249	1	5	10024	4	747182	0	2	6287	3683	0	28	2	2	24
723	java.lang.reflect.Array	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	24
724	java.lang.reflect.Constructor	9	3835	17	19	5462	3929	2409458	17	24	12460	19239	18	3732	32	17	24
725	java.lang.reflect.Field	8	3839	12	16	5456	3929	2413272	8	19	12466	15442	14	3732	20	14	24
726	java.lang.reflect.GenericArrayType	1	6	0	0	1255	0	13	0	0	2	0	0	0	0	0	24
727	java.lang.reflect.GenericDeclaration	4	1256	4	2	8723	1261	748479	1	12	6302	2439	2	22	1	0	24
728	java.lang.reflect.GenericSignatureFormatError	7	4606	1	20	7854	11	2518077	0	266	11111	14061	0	6516	5	30	24
729	java.lang.reflect.InvocationHandler	5	1311	4	6	12139	26	817009	1	8	6814	5148	2	27	5	2	24
730	java.lang.reflect.InvocationTargetException	7	4663	1	20	7952	11	2520110	0	266	10788	13753	0	6841	5	30	24
731	java.lang.reflect.MalformedParameterizedTypeException	7	4634	1	20	7940	11	2518679	0	266	10943	13893	0	6684	5	30	24
732	java.lang.reflect.Member	5	2565	3	7	7719	26	1599070	1	15	10637	7664	0	1270	6	3	24
733	java.lang.reflect.Method	20	3847	139	51	6469	12221	2375394	601	53	12397	53208	209	3779	281	49	24
734	java.lang.reflect.Modifier	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	24
735	java.lang.reflect.ParameterizedType	1	6	0	0	1255	0	13	0	0	2	0	0	0	0	0	24
