mS#id	mS#node	C#orbit-0	C#orbit-1	C#orbit-2	C#orbit-3	C#orbit-4	C#orbit-5	C#orbit-6	C#orbit-7	C#orbit-8	C#orbit-9	C#orbit-10	C#orbit-11	C#orbit-12	C#orbit-13	C#orbit-14	cD#class
633	Gregor Srdić	3	22	0	3	135	0	154	0	0	77	44	0	0	0	1	5
634	Ines Čeh	7	99	8	13	567	160	682	0	8	209	290	16	64	8	11	3
635	Mirjam Bonačić	2	28	0	1	284	0	106	0	0	92	16	0	6	0	0	0
636	Matjaž Juršič	6	71	7	8	664	104	448	4	4	143	169	3	37	10	3	7
637	Eva Zupančič	2	6	0	1	44	0	14	0	0	1	6	0	0	0	0	5
638	Borut Sluban	2	33	0	1	267	0	316	0	0	96	25	0	4	0	0	7
639	Aneta Trajanov	4	65	3	3	453	72	518	1	4	115	77	0	19	3	0	7
640	Elena Ikonomovska	1	28	0	0	193	0	305	0	0	73	0	0	0	0	0	7
641	Jana Krivec	8	92	14	14	568	300	1061	0	3	170	278	39	30	6	11	7
642	Aleš Tavčar	1	41	0	0	244	0	732	0	0	88	0	0	0	0	0	0
643	Aleksandra Rashkovska	2	16	0	1	107	0	76	0	0	16	16	0	0	0	0	0
644	Jernej Huber	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
645	Jaka Bobnar	2	6	0	1	6	0	0	0	0	6	0	0	3	0	0	0
646	Anže Žagar	1	4	0	0	4	0	0	0	0	6	0	0	0	0	0	0
647	Minja Zorc	1	7	0	0	146	0	13	0	0	8	0	0	0	0	0	5
648	Andrej Panjan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
649	Sašo Pečnik	2	39	0	1	91	0	347	0	0	56	27	0	6	0	0	0
650	Matej Babič	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
651	Damjan Kužnar	3	50	2	1	363	54	494	0	2	123	26	1	8	0	0	7
652	Bojan Klemenc	9	40	7	29	335	156	189	0	0	46	126	21	19	7	56	5
653	Ivica Slavkov	4	48	2	4	343	22	415	0	1	76	84	1	18	2	1	7
654	Miha Mlakar	1	22	0	0	196	0	195	0	0	36	0	0	0	0	0	7
655	Matej Hertiš	3	22	0	3	135	0	154	0	0	77	44	0	0	0	1	5
656	Vida Groznik	5	47	0	10	358	0	399	0	0	107	166	0	11	0	10	7
657	Neli Blagus	8	22	0	28	252	0	27	0	0	22	114	0	20	0	56	5
658	Jan Božnik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
659	Simon Gangl	1	14	0	0	58	0	64	0	0	27	0	0	0	0	0	3
660	Davor Sluga	1	3	0	0	21	0	0	0	0	3	0	0	0	0	0	7
661	Božidara Cvetković	4	54	0	6	353	0	666	0	0	76	128	0	17	0	4	7
662	Aleš Zemljak	1	6	0	0	63	0	5	0	0	10	0	0	0	0	0	1
663	Rok Tavčar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
664	Nika Oman	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
665	Gregor Jošt	1	9	0	0	100	0	15	0	0	21	0	0	0	0	0	3
666	Tomaž Kos	3	31	0	3	211	0	235	0	0	80	52	0	5	0	1	3
667	Slavko Žitnik	8	22	0	28	252	0	27	0	0	22	114	0	20	0	56	5
668	Anže Vavpetič	3	33	0	3	297	0	290	0	0	92	54	0	6	0	1	7
669	Nejc Trdin	1	30	0	0	221	0	337	0	0	98	0	0	0	0	0	0
670	Andrej Dobrovoljc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
671	Inna Novalija	1	23	0	0	161	0	211	0	0	42	0	0	0	0	0	7
672	Vedrana Vidulin	3	68	1	2	441	25	876	0	2	103	75	0	16	1	0	7
673	Jernej Ule	3	30	0	3	251	0	200	0	0	52	42	0	9	0	1	7
674	Nataša Pržulj	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
675	Grega Milčinski	5	3	3	7	0	3	0	0	0	0	7	3	1	3	4	0
676	Sašo Moškon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
677	Metka Bakan Toplak	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
678	Alenka Ribič	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
679	Franc Brcar	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
